ID,WORD,BASE_YEAR,OLD_CONTEXTS,NEW_CONTEXTS
56,басманный_ADJ,2006,"[['месяц', 'назад', 'под', 'обломок', 'басманный', 'рынок', 'погибать', '66', 'человек', 'смотреть', 'кп', 'за', '26', 'февраль'], ['среди', 'возможный', 'причина', 'обрушение', 'басманный', 'рынок', 'называться', 'не', 'только', 'снежный', 'нагрузка', 'но', 'неправильный', 'эксплуатация', 'здание'], ['перечень', 'объект', 'подлежать', 'реконструкция', 'ликвидация', 'также', 'попадать', 'государственный', 'даниловский', 'басманный', 'рынок'], ['хоть', 'рублевский', 'хоть', 'басманный', 'хоть', 'кочубеевский'], ['между', 'то', 'юрист', 'свердловский', 'правительство', 'солидарный', 'губернатор', 'эдуард::россель', 'который', 'заявлять', 'журналист', 'что', 'не', 'видеть', 'смысл', 'обследование', 'потенциально', 'опасный', 'здание', 'даже', 'после', 'трагедия', 'на', 'басманный', 'рынок', 'москва']]","[['басманный', 'районный', 'суд', 'москва', 'выносить', 'приговор', 'бывший', 'гендиректор', 'фпг', 'российский', 'авиационный', 'консорциум', 'российский', 'футбольный', 'премьер-лига', 'татевос::суринов', 'он', 'заместитель', 'ибрагим::сулейманов'], ['все', 'на', 'слух', 'обрушение', 'крыша', 'над', 'трансвааль-паркий', 'басманный', 'рынок', 'москва', 'проба', 'строительный', 'свая', 'вагон', 'столичный', 'метро', 'самострый', 'природоохранный', 'зона', 'водохранилище'], ['несвобода', 'российский', 'суд', 'по', 'мнение', 'юрист', 'говорить', 'тот', 'факт', 'что', 'придумывать', 'адвокат', 'по', 'дело', 'юкос', 'термин', 'басманный', 'правосудие', 'очень', 'быстро', 'приживаться', 'народ'], ['год', 'назад', '2006', 'москва', 'результат', 'обрушение', 'перекрытие', 'крыша', 'торговый', 'комплекс', 'басманный', 'рынок', 'погибать', '66', 'человек'], ['бывший', 'офицер', 'фскн', 'арестовывать', 'за', 'прослушка', 'вчера', 'редакция', 'становиться', 'известный', 'то', 'что', 'басманный', 'суд', 'санкционировать', 'арест', 'на', 'два', 'месяц', 'бывший', 'сотрудник', 'федеральный', 'служба', 'по', 'контроль', 'за', 'оборот', 'наркотик', 'фскн', 'александр::гусев', 'подозревать', 'организация', 'незаконный', 'прослушка', 'дача', 'взятка']]"
57,корподобный_ADJ,2000,"[['моховый', 'д.11', 'корподобный'], ['ташкентский', 'влийский', '25', 'корподобный'], ['проспект', 'вернадский', '37', 'корподобный'], ['мария::ульянова', 'далее', 'корподобный'], ['серпуховский', 'д.31', 'корподобный', '12']]","[['новочеремушкинская', 'далее', '8/', 'корподобный'], ['дубнинская', 'далее', '57', 'корподобный', '2005', 'год'], ['нагорный', 'далее', '15', 'корподобный'], ['ухтомская', 'далее', '16', 'корподобный'], ['ибрис-ритуал', 'улица', 'б.::черкизовская', 'далее', '22', 'корподобный', 'телийский', '350', '38', '38', 'улица']]"
58,екатеринбургский_ADJ,2010,"[['выставка', 'детский', 'работа', 'род', 'из', 'детство', 'екатеринбургский', 'галерея', 'современный', 'искусство', 'улица'], ['екатеринбургский', 'шиномонтажный', 'мастерская', 'начинать', 'выстраиваться', 'живой', 'очередь'], ['помимо', 'монетный', 'дом', 'лицензия', 'сегодня', 'лишаться', 'еще', 'один', 'банк', 'из', 'группа', 'урина', 'екатеринбургский', 'уралфинпромбанк'], ['форум', 'начинаться', '12', '00', 'проходить', 'екатеринбургский', 'театр::эстрада'], ['как', 'сообщать', 'новый', 'регион', 'пресс-служба', 'вице-мэр', 'екатеринбург', 'по', 'товарный', 'рынок', 'чемпионат', 'принимать', 'участие', '13', 'районный', 'команда', 'из', 'учебный', 'заведение', 'екатеринбургский', 'ассоциация', 'кулинар']]","[['андрей::вавилченков', 'приезжать', 'тирасполь', 'из', 'екатеринбургский', 'урал', 'состав', 'который', 'прошлый', 'год', 'занимать', '7-й', 'место', 'первый', 'дивизион', 'чемпионат', 'россия'], ['причем', 'добавлять', 'надзорный', 'ведомство', 'для', 'использование', 'такой', 'земля', 'городской', 'чиновник', 'учреждать', 'екатеринбургское', 'муниципальный', 'автономный', 'учреждение', 'екатеринбургский', 'лесничество'], ['после', 'посадка', 'екатеринбургский', 'аэропорт', 'кольцово', 'нетрезвый', 'пассажир', 'выходить', 'из', 'воздушный', 'судно', 'на', 'прощание', 'кидать', 'бортпроводник', 'литровый', 'стеклянный', 'бутылка'], ['руководство', 'екатеринбургский', 'аэпорт', 'кольцово', 'расторгать', 'договор', 'авиаперевозчикий', 'dexter'], ['все', 'сохраняться', 'картина', 'ольга::колганова', 'выставлять', 'екатеринбург', 'екатеринбургский', 'дом', 'художник', 'планировать', 'начинать', 'год', 'добрый', 'рождественский', 'выставка']]"
59,желательный_ADJ,2000,"[['желательный', 'сконцентрировать', 'свой', 'внимание', 'на', 'ребенок', 'они', 'мочь', 'понадобиться', 'ваш', 'помощь'], ['желательный', 'учитывать', 'что', 'большой', 'масса', 'человек', 'вы', 'быть', 'психологически', 'некомфортный', 'так', 'как', 'из', 'вы', 'мочь', 'как', 'бы', 'высасывать', 'энергия', 'провоцировать', 'на', 'различный', 'конфликт'], ['курьер', 'на', 'неполный', 'рабль', 'день', 'желательный', 'пенсионер'], ['любой', 'контакт', 'связь', 'переговоры', 'желательный', 'пропускать', 'через', 'строгий', 'аналитический', 'фильтр', 'противный', 'случай', 'вы', 'рисковать', 'становиться', 'жертва', 'беспринципность', 'некоторый', 'человек'], ['звездный', 'ситуация', 'неделя', 'можно', 'представлять', 'себя', 'образ', 'некий', 'весы', 'установиваться', 'положение', 'который', 'не', 'очень', 'желательный', 'нарушать']]","[['муж', '24', '35', 'год', 'образование', 'от', 'средний', 'специальный', 'желательный', 'наличие', 'клиентский', 'база', 'знание', 'крупный', 'оптовик', 'регион'], ['обруч', 'ворота', 'желательный', 'штука'], ['падение', 'до', 'конец', 'год', 'доллар', 'на', '10', 'процент', 'что', 'мвф', 'считать', 'возможный', 'даже', 'желательный', 'для', 'американский', 'экономика', 'для', 'россия', 'мочь', 'оборачиваться', 'ухудшение', 'торговый', 'баланс', 'снижение', 'доход', 'от', 'экспорт', 'сокращение', 'поступление', 'бюджет'], ['для', 'это', 'необходимый', 'брать', 'курица', 'или', 'петух', 'желательный', 'черный', 'цвет', 'пускать', 'комната', 'где', 'быть', 'блюдце', 'вода', 'кусок', 'хлеб', 'кусок', 'уголь', 'или', 'три', 'колечко', 'золотой', 'серебряный', 'медный'], ['надо', 'ставить', 'противоугонка', 'новый', 'автомобиль', 'часто', 'красть', 'заменять', 'тосол', 'желательный', 'тормозной', 'жидкость', 'монтировать', 'колонка', 'или', 'хотя', 'бы', 'радиоприемник', 'магнитофон']]"
60,норвежский_ADJ,2004,"[['слегка', 'улыбнуться', 'лавров', 'замечать', 'норвежский', 'коллега', 'бы', 'не', 'предлагать', 'этот', 'вопрос', 'согласовывать', 'исключительно', 'после', 'подписание', 'договор', 'давать', 'хорошо', 'сказать', 'что', 'он', 'уже', 'являться', 'предмет', 'переговоры'], ['скорее', 'все', 'по', 'форма', 'договор', 'быть', 'напоминать', 'соглашение', 'подписывать', 'газпром', 'мало', 'месяц', 'назад', 'норвежский', 'компания', 'statoil', 'который', 'не', 'обязывать', 'сторона', 'конкретный', 'шаг'], ['норвежский', 'нобелевский', 'комитет', 'объявлять', 'лауреат', 'нобелевский', 'премия', 'мир', '2004', 'год'], ['отмечать', 'что', 'отличие', 'от', 'российский', 'отпускник', 'норвежский', 'хозяин', 'во', 'время', 'недолгий', 'встреча', 'он', 'париться', 'костюм', 'галстук', 'тяжелый', 'ботинок'], ['договариваться', 'норвежский', 'профсоюз', 'моряк', 'арктический', 'региональный', 'организация', 'российский', 'профсоюз', 'моряк', 'подписывать', 'трехсторонный', 'соглашение', 'сотрудничество']]","[['электрон', 'не', 'от', 'пират', 'убегать', 'от', 'представитель', 'власть', 'соседний', 'государство', 'который', 'заподозрить', 'экипаж', 'браконьерство', 'да', 'еще', 'электронщик', 'захватывать', 'по', 'суть', 'заложник', 'норвежский', 'чиновник'], ['дело', 'то', 'что', 'последний', 'время', 'очень', 'сильно', 'расширяться', 'список', 'норвежский', 'поставщик'], ['сообщать', 'что', 'норвежский', 'береговой', 'охрана', 'на', 'борт', 'электрон', 'обнаруживать', 'орудие', 'лов', 'недопустимо', 'малый', 'ячейка', 'что', 'промысел', 'вести', 'такой', 'сетка', 'который', 'не', 'позволять', 'отсеивать', 'мелкий', 'рыба'], ['он', 'добавлять', 'что', 'капитан', 'отказываться', 'выполнять', 'требование', 'норвежский', 'сторона', 'поскольку', 'считать', 'он', 'неправомерный'], ['новый', 'инцидент', 'происходить', 'между', 'российский', 'рыболовецко', 'суд', 'норвежский', 'береговой', 'охрана']]"
61,албанский_ADJ,2001,"[['одновременно', 'албанский', 'боевик', 'захватывать', 'несколько', 'квартал', 'тетово', 'ряд', 'близлежащий', 'деревня'], ['македонский', 'албанец', 'составлять', 'около', '40', 'процент', 'население', 'требовать', 'большой', 'право', 'частность', 'повышение', 'свой', 'представительство', 'орган', 'власть', 'развитие', 'обучение', 'средство', 'массовый', 'информация', 'на', 'албанский', 'язык'], ['например', 'албанский', 'боевик'], ['очередной', 'они', 'жертва', 'становиться', '28-летний', 'македонский', 'полицейский', 'убивать', 'при', 'нападение', 'боец', 'албанский', 'освободительный', 'национальный', 'армия', 'на', 'блок-пост', 'македонский', 'полиция', 'на', 'трасса', 'тетово-брвеница'], ['ответ', 'гаага', 'заявлять', 'что', 'обвинение', 'адрес', 'албанский', 'боевик', 'уже', 'якобы', 'расследуться']]","[['несколько', 'мандат', 'разделять', 'остальной', 'албанский', 'партия'], ['путешествие', 'через', 'албанский', 'территория', 'считать', 'сумасшествие'], ['нападение', 'осуществлять', 'албанский', 'террорист', 'из', 'освободительный', 'национальный', 'армия', 'она', 'который', 'как', 'сообщать', 'ранее', 'соответствие', 'охридско', 'соглашение', 'быть', 'разоруживать', 'международный', 'миротворческий', 'сила', 'распустить'], ['то', 'более', 'что', 'ахмети', 'рассчитывать', 'получать', 'подавляющий', 'поддержка', 'со', 'сторона', 'албанский', 'население'], ['по', 'они', 'утверждение', 'милошевич', 'прекрасно', 'знать', 'что', 'борьба', 'полиция', 'армия', 'албанский', 'армия', 'освобождение', 'косово', 'гибнуть', 'мирный', 'население']]"
62,участковый_ADJ,2011,"[['главное', 'исчезать', 'необходимость', 'общаться', 'нелюбимый', 'участковый', 'врач'], ['по', 'данные', 'гувд', 'когда', 'участковый', 'милиционер', 'подходить', 'здание', 'опорный', 'пункт', 'неизвестный', 'мужчина', 'выстреливать', 'он', 'спина', 'из', 'неустановлять', 'пока', 'оружие', 'после', 'что', 'скрываться'], ['заодно', 'как', 'случай', 'винокуров', 'бунтовать', 'ивс', 'милиционер', 'убивать', 'абсолютно', 'непричастный', 'человек', 'просто', 'оказываться', 'обидчик', 'участковый', 'один', 'машина'], ['академгородок', 'он', 'работать', 'уже', 'несколько', 'год', 'иметь', 'звание', 'участковый', 'год', 'томский', 'область'], ['нужный', 'также', 'обеспечивать', 'что', 'соответствие', 'закон', 'на', 'участковый', 'избирательный', 'комиссия', 'быть', 'представлять', 'весь', 'политический', 'сила', 'который', 'входить', 'парламент']]","[['ставить', 'на', 'учет', 'детский', 'комната', 'милиция', 'наш', 'участковый', 'три', 'раз', 'неделя', 'навещать'], ['генпрокуратура', 'отмечать', 'что', 'речь', 'основной', 'идти', 'нарушение', 'порядка', 'формирование', 'участковый', 'избирательный', 'комиссия', 'список', 'избиратель', 'определение', 'помещение', 'здание', 'для', 'проведение', 'агитационный', 'мероприятие', 'место', 'для', 'размещение', 'печатный', 'материал', 'финансирование', 'избирательный', 'кампания', 'проведение', 'предвыборный', 'агитация'], ['смольнинский', 'райсуд', 'санкт-петербург', 'отказываться', 'восстанавливать', 'на', 'работа', 'бывший', 'участковый', 'юрий::крылов', 'который', 'увольнять', 'служба', 'за', 'то', 'что', 'он', 'восхвалять', 'уже', 'бывший', 'глава', 'мвд::рашид::нургалиев'], ['четверг', 'накануне', 'день', 'образование', 'служба', 'участковый', 'уполномоченный', 'он', 'отмечать', '17', 'ноябрь', 'народный', 'участковый', 'набравший', 'наибольший', 'число', 'голос', 'получать', 'подарок', 'от', 'издательский', 'дом', 'кп', 'награда', 'лично', 'из', 'рука', 'глава', 'мвд::россия::владимир::колокольцев'], ['но', 'участковый', 'говорить', 'если', 'бы', 'писать', 'она', 'грозить', 'бы', 'до', 'два', 'год', 'тюрьма', 'это', 'быть', 'бы', 'кража']]"
63,молодежный_ADJ,2008,"[['особняк', 'где', 'некогда', 'размещаться', 'кинотеатр', 'молодежный', 'являться', 'памятник', 'архитектура', 'федеральный', 'значение'], ['мюзикл', 'вещь', 'довольно', 'опасный', 'он', 'слишком', 'легко', 'делать', 'плохо', 'но', 'валерий::тодоровский', 'удаваться', 'проходить', 'буквально', 'по', 'лезвие', 'бритва', 'до', 'финал', 'который', 'по', 'современный', 'тверская', 'вместе', 'стиляг', 'мэл', 'польза', 'сторона', 'кремль', 'пойти', 'панк', 'хиппи', 'яппи', 'прочий', 'представитель', 'неформальный', 'молодежный', 'течение'], ['руководство', 'псковский', 'область', 'намерен', 'строить', 'псков', 'борцовский', 'комплекс', 'сообщать', 'риа::новость', 'среда', 'председатель', 'комитет', 'область', 'по', 'молодежный', 'политика', 'спорт', 'александр::коновалов'], ['министерство', 'спорт', 'туризм', 'молодежный', 'политика', 'рф', 'олимпийский', 'комитет', 'россия', 'федерация', 'водный', 'поло', 'россия', 'прискорбие', 'сообщать', 'что', '24', 'октябрь', 'с.готреть', 'возраст', '73', 'год', 'уходить', 'из', 'жизнь', 'заслуженный', 'тренер', 'россия', 'по', 'водный', 'поло', 'судья', 'всесоюзный', 'категория', 'мастер', 'спорт', 'ссср::юрий::петрович::пашкин::юрий::петрович', '47', 'год', 'свой', 'жизнь', 'посвящать', 'развитие', 'водный', 'поло', 'ссср', 'россия'], ['лидер', 'молодежный', 'яблоко', 'илья::яшин', 'на', 'сегодняшний', 'заседание', 'федеральный', 'бюро', 'партия', 'опротестовывать', 'вчерашний', 'решение', 'региональный', 'совет', 'московский', 'яблоко', 'исключение', 'он', 'из', 'партия']]","[['напоминать', 'четверг', 'лига', 'сообщать', 'что', 'допинг-проба', 'вишневский', 'взять', 'конец', 'август', 'тренировочный', 'лагерь', 'молодежный', 'сборная', 'россия', 'оказываться', 'положительный'], ['организатор', 'министерство', 'спорт', 'туризм', 'молодежный', 'политика', 'рф', 'федеральный', 'агентство', 'по', 'туризм'], ['российский', 'молодежный', 'команда', 'говорить', 'что', 'слишком', 'маленький', 'что', 'не', 'справляться'], ['сергей', 'обслуживать', 'матч', 'молодежный', 'лига', 'также', 'работать', 'видегол-судья', 'на', 'игра', 'кхлийский'], ['хабаровский', 'край', 'хабаровск', 'краевой', 'музыкальный', 'театр', 'состояться', 'краевой', 'слет', 'молодежный', 'актив', 'гражданин', 'посвящать', 'день::конституция', 'рф']]"
64,приемный_ADJ,2001,"[['наташа', 'секретарь', 'приемный', 'директор', 'концертный', 'зал', 'россия'], ['должен', 'найтись', 'человек', 'который', 'не', 'просто', 'быть', 'покупать', 'приемный', 'ребенок', 'еда', 'одежда'], ['парнишка', 'не', 'признавать', 'ни', 'детский', 'интернат', 'ни', 'приемный', 'семья'], ['мы', 'приемный', 'брать'], ['плюс', 'новый', 'положение', 'особый', 'не', 'видеть', 'признавать', 'сменять', 'владимир::яковлевич', 'на', 'весь', 'пост', 'кроме', 'закадровый', 'голос', 'он', 'приемный', 'сын', 'генеральный', 'продюсер', 'чгт', 'борис::крюк']]","[['приемный', 'комиссия', 'нужный', 'предъявлять', 'школьный', 'аттестат', 'или', 'документ', 'средний', 'профессиональный', 'образование'], ['стараться', 'много', 'внимание', 'уделять', 'ребенок', 'они', 'пал', 'палыч', 'пятеро', 'то', 'четверо', 'приемный'], ['сразу', 'после', 'открытие', 'офис', 'интерлайна', 'точно', 'приемный', 'пункт', 'деньги', 'от', 'население', 'подольский', 'прокурор', 'алексей::титов', 'заявлять', 'полагать', 'идти', 'построение', 'очередной', 'финансовый', 'пирамида', 'думать', 'что', 'заканчиваться', 'это', 'плохой'], ['приемный', 'часть', 'квартира', 'расположенный', 'гостиная', 'просторный', 'кухня'], ['итак', 'приемный', 'ребенок', 'вместо', 'благодарность', 'за', 'любовь', 'забота', 'вырастить', 'они', 'женщина', 'который', 'говорить', 'что', 'она', 'самый', 'богатый', 'из', 'американка', 'запихивать', 'клиника', 'для', 'умалишенный']]"
65,сельский_ADJ,2004,"[['так', 'представитель', 'мэрт', 'комментировать', 'информагентство', 'ход', 'переговоры', 'по', 'сельский', 'хозяйство', 'замечать', 'что', 'рф', 'продолжать', 'отстаивать', 'максимальный', 'размер', 'субсидия', 'этот', 'область', '13', 'миллиард', 'долловек', 'но', 'вопрос', 'быть', 'решать', 'ход', 'многосторонний', 'консультация'], ['2005', 'год', 'городской', 'население', 'по-прежнему', 'быть', 'платить', 'за', 'киловатт', 'электроэнергия', '32', 'копункт', 'сельский', 'население', '22,4', 'копункт', 'промышленный', 'предприятие', 'от', '25', 'до', '36', 'копа'], ['вы', 'бы', 'еще', 'институт', 'сельский', 'хозяйство', 'обращаться', 'за', 'заключение', 'резюмировать', 'островский'], ['сейчас', 'главный', 'сельский', 'достопримечательность', 'водопровод', 'который', 'они', 'строить', 'на', 'свой', 'деньги', 'свой', 'сила'], ['жаль', 'только', 'что', 'почти', 'миллиард', 'рубль', 'выделять', 'на', 'благой', 'дело', 'поддержка', 'сельский', 'хозяйство', 'уже', 'осесть', 'чужой', 'карман']]","[['эксперт', 'считать', 'что', 'возглавлять', 'несколько', 'год', 'местный', 'апк::вадим::ерыженский', 'сельский', 'хозяйство', 'знать', 'на', 'уровень', 'потребитель', 'продукт'], ['указ', 'упразднять', 'федеральный', 'агентство', 'по', 'сельский', 'хозяйство', 'россельхоз', 'сообщать', 'пресс-служба', 'президент', 'рф'], ['тогда', 'победитель', 'становиться', 'среди', 'город', 'ооо', 'детский', 'общественный', 'питание', 'челябинск', 'среди', 'сельский', 'территория', 'урукульская', 'средний', 'общеобразовательный', 'школа', 'кунашакский', 'район'], ['хороший', 'возможность', 'для', 'практический', 'реализация', 'свой', 'потенциал', 'иметься', 'российско-', 'нидерландский', 'деловой', 'сотрудничество', 'область', 'высокий', 'технология', 'энергетика', 'сельский', 'хозяйство', 'транспорт', 'портовый', 'хозяйство', 'инфраструктура', 'связь', 'поддержка', 'малый', 'средний', 'предпринимательство', 'тот', 'число', 'на', 'региональный', 'уровень'], ['укрупнение', 'экономически', 'целесообразный', 'шаг', 'сельский', 'почтовый', 'отделение', 'слабый', 'финансовый', 'отношение', 'мы', 'делать', 'подразделение', 'крупный', 'предприятие', 'почтамт']]"
