ID,WORD,BASE_YEAR,OLD_CONTEXTS,NEW_CONTEXTS
168,лунный_ADJ,2006,"[['предполагаться', 'что', 'астронавт', 'вновь', 'ступать', 'на', 'поверхность', 'планета', '2020', 'год', 'первый', 'американский', 'лунный', 'база', 'появляться', 'на', 'один', 'из', 'полюс', 'спутник', 'земля', '2024', 'год'], ['согласно', 'лунный', 'календарь', 'важный', 'соблюдать', 'три', 'ключевой', 'момент', 'осторожность', 'аккуратность', 'воздержаннодать', 'желание'], ['по', 'он', 'слово', 'строительство', 'лунный', 'база', 'невозможный', 'без', 'уверенность', 'то', 'что', 'на', 'спутник', 'земля', 'достаточно', 'вода'], ['причем', 'возраст', 'исследовать', 'до', 'сей', 'пора', 'метеорит', 'также', 'результат', 'работа', 'лунный', 'грунт', 'собрать', 'американец', 'во', 'время', 'экспедиция', 'по', 'программа', 'аполлон', 'подтверждать', 'этот', 'величина'], ['из-за', 'наклон', 'орбита', 'луна', 'земной', 'орбита', 'лунный', 'тень', 'обычно', 'немного', 'промахиваться', 'проходить', 'высоко', 'или', 'низко', 'земля']]","[['отшуметь', 'празднество', 'миллион', 'глаз', 'устремиться', 'на', 'небо', 'становиться', 'тихо', 'вспоминаться', 'далекий', 'родной', 'кто-нибудь', 'обязательно', 'разглядеть', 'на', 'луна', 'силуэт', 'лунный', 'заяц'], ['не', 'исключать', 'что', 'уже', '2009', '2010', 'год', 'наш', 'страна', 'начинать', 'реализация', 'свой', 'новый', 'лунный', 'программа'], ['для', 'поднятие', 'праздничный', 'настроение', 'северокорейский', 'общество', '16', 'по', '20', 'февраль', 'объявлять', 'череда', 'выходной', 'день', 'поскольку', 'день', 'рождение', 'ким::чен::ир', 'плавно', 'перетекать', 'встреча', 'новый', 'год', 'по', 'лунный', 'календарь'], ['лунный', 'календарь', 'трактовать', 'он', 'как', 'время', 'очищение', 'мысль', 'победа', 'мудрость', 'над', 'ум', 'чувство'], ['зато', 'все', 'как', 'один', 'сходиться', 'мнение', 'лунный', 'гонка', 'быть', 'часть', 'холодный', 'война', 'наука', 'быть', 'на', 'второй', 'место']]"
169,критический_ADJ,2009,"[['если', 'ситуация', 'действительно', 'критический', 'хороший', 'не', 'рисковать', 'вызывать', 'платный', 'скорый', 'жизнь', 'дорого'], ['это', 'обозначать', 'бы', 'чтобы', 'ситуация', 'критический', 'нужный', 'принимать', 'решение', 'уход', 'на', 'второй', 'круг'], ['многие', 'компания', 'уже', 'расписать', 'бюджет', 'он', 'изменение', 'мочь', 'оказываться', 'для', 'они', 'критический', 'говорить', 'руководитель', 'департамент', 'недвижимость'], ['двое', 'находиться', 'критический', 'состояние'], ['быть', 'очень', 'много', 'критический', 'замечание']]","[['из-за', 'паводок', 'порт', 'город', 'рения', 'одесский', 'область', 'складываться', 'критический', 'ситуация'], ['не', 'обходиться', 'без', 'критический', 'высказывание'], ['где-то', 'середина', 'апрель', 'начинать', 'прибывать', 'вода', 'мы', 'увеличиться', 'до', '7000', '9000', 'кубометр', 'секунда', 'но', 'ситуация', 'тоже', 'вряд', 'ли', 'быть', 'критический'], ['такой', 'руководитель', 'гораздо', 'просто', 'подходить', 'критический', 'замечание', 'главное', 'не', 'забывать', 'указывать', 'высоко', 'правило', 'критика'], ['даже', 'если', 'вы', 'не', 'гибнуть', 'коль', 'читать', 'этот', 'строка', 'это', 'так', 'вы', 'знать', 'как', 'часто', 'критический', 'момент', 'именно', 'этот', 'словцо', 'скользкий', 'емкий', 'краткий', 'срываться', 'уста']]"
170,смертельный_ADJ,2013,"[['известный', 'смертельный', 'случай', 'так', '2002', 'год', '28-летняе', 'синтий::лусеро', 'на', 'трасса', 'терять', 'сознание', 'умирать'], ['мир', 'для', 'они', 'смертельный', 'угроза', 'новый', 'дипломатия', 'иранский', 'президент', 'роухань', 'понравиться', 'американец', 'при', 'поддержка', 'россия', 'делать', 'мирный', 'соглашение', 'вполне', 'возможный'], ['если', '25-летний', 'студент', 'юрист', 'из', 'университет', 'техас::кодя::уилсон', 'первый', 'отпечатывать', 'пистолет', 'на', 'принтер', '3d', 'выполнять', 'обещание', 'выложить', 'чертеж', 'инструкция', 'необычный', 'но', 'вполне', 'смертельный', 'оружие', 'сеть'], ['это', 'как', 'красный', 'надпись', 'occupied""', 'на', 'дверь', 'туалетный', 'кабинка', 'как', 'клеймо', 'на', 'лоб', 'как', 'смертельный', 'диагноз'], ['фактически', 'ирина', 'хотеть', 'убивать', 'но', 'не', 'получаться', 'часть', 'смертельный', 'начинка', 'попадать', 'ствол', 'дерево']]","[['он', 'тезис', 'состоять', 'то', 'что', 'слон', 'можно', 'убивать', 'иголка', 'если', 'находить', 'точка', 'укол', 'который', 'быть', 'смертельный'], ['кстати', 'даже', 'тогда', 'под', 'обстрел', 'думать', 'не', 'смертельный', 'опасность', 'то', 'что', 'новенький', 'форма', 'порваться'], ['дело', 'быть', 'возбуждать', 'полгода', 'назад', 'по', 'факт', 'комментарий', 'табачный', 'под', 'видеоролик', 'расул::мирзаев', 'наносить', 'смертельный', 'удар', 'россия', 'для', 'русский'], ['член', 'палата', 'представитель', 'американский', 'штат', 'юта::пол::рэй', 'paul::ray', 'планировать', 'выступать', 'законодательный', 'инициатива', 'замена', 'смертный', 'казнь', 'путем', 'смертельный', 'инъекция', 'на', 'расстрел', 'отменять', 'ют', '10', 'год', 'назад'], ['убийца', 'баляль', 'становиться', 'год', 'назад', 'когда', 'уличный', 'драка', 'городок', 'ройян', 'северный', 'провинция', 'мазандаран', 'наносить', 'смертельный', 'удар', 'нож', 'восемнадцатилетний', 'абдулла::хуссейнзадех']]"
171,вынуждать_ADJ,2013,"[['учеба', 'сша', 'дорогой', 'поэтому', 'многие', 'вынуждать', 'учиться', 'брать', 'деньги', 'на', 'образование', 'кредит'], ['результат', 'хруничев', 'ils', 'вынуждать', 'платить', 'штраф', 'заказчик', 'весь', 'сдвигать', 'запуск'], ['затем', 'помимо', 'учительский', 'место', 'принимать', 'должность', 'заведующий', 'сельский', 'клуб', 'быть', 'вынуждать', 'заниматься', 'уже', 'теять', 'тот', 'время', 'клуб', 'ремонт'], ['довольно', 'жестко', 'настраивать', 'подвеска', 'вынуждать', 'внимательно', 'отслеживать', 'качество', 'дорожный', 'полотно', 'на', 'крупный', 'неровность', 'пятый', 'точка', 'водитель', 'пассажир', 'особенно', 'задний', 'ряд', 'периодически', 'возникать', 'вопрос', 'общий', 'энергоемкость'], ['красно-белый', 'не', 'готовый', 'удовлетворять', 'наш', 'финансовый', 'требование', 'мы', 'вынуждать', 'отказываться', 'от', 'продление', 'контракт']]","[['недавно', 'салимый::идрис', 'военный', 'руководитель', 'революция', 'быть', 'вынуждать', 'бежать', 'из', 'страна', 'поскольку', 'террорист', 'начинать', 'охота', 'за', 'он', 'голова'], ['мы', 'быть', 'вынуждать', 'они', 'задерживать', 'проверять', 'сказать', 'пономарев'], ['полагать', 'что', 'направлять', 'обычный', 'путь', 'лично', 'вы', 'как', 'министр', 'это', 'мой', 'письмо', 'до', 'вы', 'не', 'дойти', 'быть', 'еще', 'на', 'подход', 'ваш', 'кабинет', 'переправить', 'то', 'кто', 'либо', 'не', 'осмеливаться', 'принимать', 'должное', 'решение', 'либо', 'причастный', 'тот', 'решение', 'который', 'просить', 'пересматривать', 'интерес', 'дело', 'вынуждать', 'одновременно', 'обнародовать', 'этот', 'письмо', 'доступный', 'средство'], ['сотрудник', 'отвечать', 'за', 'один', 'из', 'самый', 'смертоносный', 'боевой', 'средства', 'мир', 'вынуждать', 'разговаривать', 'друг', 'друг', 'по', 'телефон', 'который', 'ничто', 'не', 'слышно', 'работать', 'на', 'старый', 'компьютер', 'где', 'все', 'еще', 'использовать', 'дискета', 'рассказывать', 'шталь'], ['последний', 'вынуждать', 'убеждать', 'площадь', 'свой', 'непримиримость']]"
172,русскоязычный_ADJ,2003,"[['становиться', 'председатель', 'ассоциация', 'русскоязычный', 'наркозависимый', 'он', 'оказываться', 'на', 'острие', 'борьба', 'зло', 'который', 'продолжать', 'укреплять', 'свой', 'позиция', 'по', 'оба', 'сторона', 'финско-российский', 'граница'], ['позиция', 'русскоязычный', 'население', 'отстаивание', 'свой', 'право', 'разделять', 'многие', 'известный', 'латыш'], ['специальный', 'недавно', 'сформировывать', 'русскоязычный', 'отдел', 'для', 'борьба', 'русскоязычной', 'бандит', 'на', 'территория', 'израиль', 'доставать', 'наш', 'ребята', 'государство'], ['для', 'острота', 'варево', 'не', 'жалеть', 'данные', 'комиссия', 'говорухин', 'притеснение', 'русскоязычный', 'население', 'на', 'территория', 'чечня'], ['становиться', 'ярый', 'борец', 'за', 'право', 'русскоязычный', 'население']]","[['напоминать', 'по', 'данные', 'институт', 'страна', 'снг', 'эстония', '50', 'население', 'русскоязычный', 'всего', 'там', 'проживать', 'около', 'миллион', '400', 'тысяча', 'человек'], ['такой', 'инициатива', 'мочь', 'решать', 'проблема', 'дискриминация', 'русскоязычный', 'население', 'несколько', 'год', 'назад', 'сейчас', 'же', 'она', 'более', 'похожий', 'на', 'предложение', 'отступное', 'призванный', 'охлаждать', 'пыл', 'который', 'русский', 'диаспора', 'защищать', 'свой', 'право'], ['это', 'правильный', 'учитывать', 'ситуация', 'русскоязычный', 'население', 'этот', 'страна'], ['интерес', 'русскоязычный', 'более', 'чем', 'половина', 'население', 'должен', 'быть', 'законодательно', 'защищать'], ['кстати', 'иоанн::павел', 'определять', 'день', 'интернет', 'на', 'апрель', 'день', 'рождение', 'святой', 'исидор', 'но', 'россиянин', 'выбирать', 'свой', 'дата', '30', 'сентябрь', '1998', 'год', 'россия', 'быть', 'проводить', 'первый', 'перепись', 'русскоязычный', 'интернет']]"
173,пятилетний_ADJ,2010,"[['стараться', 'младший', 'не', 'забывать', 'добавлять', 'отец', 'пятилетний', 'даниил', 'двухлетний', 'корнил'], ['за', 'то', 'что', 'мужчина', 'творить', 'разврат', 'пятилетний', 'девочка', 'быть', 'доказывать', 'пять', 'эпизод', 'из', 'тринадцать', 'он', 'приговаривать', 'шесть', 'год', 'условно'], ['пока', 'однажды', 'глава', 'большой', 'семейство', 'не', 'приносить', 'домой', 'газета', 'объявление', 'пятилетний', 'алиса'], ['форвард', 'получать', 'травма', 'корпус', 'предыдущий', 'матч', 'выбывать', 'из', 'строй', 'на', 'месяц', 'приходить', 'на', 'хоккей', 'пятилетний', 'дочка', 'алина', 'который', 'всегда', 'болеть', 'за', 'папа'], ['связь', 'это', 'импонировать', 'озвучивать', 'на', 'комиссия', 'таможенный', 'союз', 'предложение', 'минэкономики::рф', 'пятилетний', 'освобождение', 'авиакомпания', 'россия', 'белоруссия', 'казахстан', 'от', 'выплата', 'таможенный', 'пошлина']]","[['пятилетний', 'девочка', 'диагноз', 'вирусный', 'гепатит', 'с""', 'очень', 'важный', 'быстро', 'начинать', 'годовой', 'курс', 'противовирусный', 'терапия'], ['общий', 'вроде', 'бы', 'пока', 'ничто', 'не', 'пересматривать', 'ни', 'очередь', 'ни', 'метраж', 'ни', 'пятилетний', 'срок', 'жизнь', 'минск', 'для', 'то', 'чтобы', 'становиться', 'на', 'очередь'], ['ехать', 'киев', 'отчетливый', 'понимание', 'что', 'весь', 'это', 'начинаться', 'советский', 'спорт', 'когда', 'после', 'пятилетний', 'забвение', 'появляться', 'на', 'страница', 'вышеозначять', 'газета', 'потом', 'прицепиться', 'парень', 'из', 'интернет', 'отдел', 'на', 'предмет', 'выбивание', 'из', 'они', 'этот', 'колонка'], ['согласно', 'пятилетний', 'госпрограмма', 'на', 'москва-река', 'планировать', 'организовывать', 'регулярный', 'таксомоторный', 'перевозка', 'пассажир'], ['что', 'мочь', 'становиться', 'повторение', 'выборы', 'абхазия', 'пятилетний', 'давность', 'когда', 'проигрывать', 'прокремлевский', 'кандидат', 'так', 'не', 'мочь', 'становиться', 'президент']]"
174,световой_ADJ,2012,"[['когда', 'самолет', 'приближаться', 'земля', 'она', 'подавать', 'световой', 'сигнал', 'женский', 'голос', 'сообщать', 'что', 'земля', 'опасный', 'близость', 'нужный', 'срочно', 'набирать', 'высота', 'рассказывать', 'кп', 'эксперт', 'по', 'авиационный', 'безопасность', 'виктор::тимошкин'], ['как', 'рассказывать', 'известие', 'военный', 'ведомство', 'требование', 'тендер', 'быть', 'сформировать', 'под', 'новый', 'машина', 'окб::миль', 'ми', '-8', 'специндекс', 'оборудовать', 'тепловизор', 'система', 'высадка', 'десант', 'по', 'канат', 'система', 'огибание', 'рельеф', 'местность', 'полет', 'сложный', 'метеоусловия', 'прибор', 'ночной', 'видение', 'который', 'отличие', 'от', 'тепловизор', 'усиливать', 'видимый', 'часть', 'световой', 'спектр'], ['планета', 'вращаться', 'вокруг', 'солнцеподобный', 'родительский', 'звезда', 'kic', '05807616', 'находиться', 'от', 'мы', 'на', 'расстояние', 'около', 'тысяча', 'световой', 'год', 'созвездие', 'лебедь'], ['первый', 'служба', 'пост', 'становиться', 'траурный', 'после', 'убийство', 'заместитель', 'муфтий', 'казань', '20', 'июль', 'большинство', 'исламский', 'страна', 'россия', 'начинаться', 'месяц', 'рамадан', 'по-арабски', 'благословенный', 'когда', 'мусульманин', 'соблюдать', 'пост', 'течение', 'весь', 'световой', 'день', 'много', 'время', 'проводить', 'молитва', 'уделять', 'внимание', 'дело', 'милосердие'], ['он', 'быть', 'система', 'адаптивный', 'круиз-контроль', 'поддерживать', 'безопасный', 'расстояние', 'до', 'впереди', 'идти', 'автомобиль', 'даже', 'при', 'движение', 'на', 'очень', 'небольшой', 'скорость', 'система', 'минимизация', 'последствие', 'встречный', 'столкновение', 'автоматически', 'тормозить', 'для', 'предотвращение', 'столкновение', 'при', 'возникновение', 'препятствие', 'на', 'дорога', 'перед', 'автомобиль', 'система', 'контроль', 'полоса', 'движение', 'помощь', 'световой', 'индикатор', 'звуковой', 'сигнал', 'этот', 'система', 'предупреждать', 'водитель', 'то', 'что', 'он', 'автомобиль', 'покидать', 'свой', 'полоса', 'движение', 'ксеноновый', 'фара', 'super-hid::wide::vision', 'почти', '1,4', 'раз', 'более', 'мощный', 'по', 'сравнение', 'обычный', 'фара', 'они', 'генерировать', 'световой', 'поток', 'освещать', 'широкий', 'зона', '80х2']]","[['концепция', 'освещение', 'мост', 'должен', 'разрабатывать', 'только', 'совместно', 'освещение', 'набережная', 'иначе', 'мост', 'мочь', 'становиться', 'световой', 'пятно', 'панорама', 'город', 'утверждать', 'профессор'], ['новый', 'или', 'верный', 'очень', 'старый', 'галактика', 'находиться', 'от', 'мы', 'на', 'расстояние', '30', 'миллиард', 'световой', 'год'], ['при', 'повседневный', 'использование', 'заряд', 'спокойно', 'хватать', 'на', 'световой', 'день', 'еще', 'немного', 'оставаться', 'режим', 'ожидание', 'телефон', 'работать', 'около', 'два', 'сутки', 'если', 'отключать', 'весь', 'связь', 'спокойно', 'протянуть', 'три', '-четырь', 'день'], ['вообще', 'визуализация', 'музыка', 'благодаря', 'световой', 'инсталляция', 'отличительный', 'черта', 'проект'], ['он', 'уже', 'позволять', 'для', 'начало', 'разглядеть', 'планета', 'звезда', 'hr', '8799', 'расположенный', '128', 'световой', 'год', 'от', 'земля']]"
175,слабый_ADJ,2006,"[['финалист', 'турнир', 'проходить', 'два', 'сезон', 'столичный', 'рома', 'миланский', 'интер', 'побеждать', 'ответный', 'поединок', 'более', 'слабый', 'по', 'класс', 'соперник', 'выходить', 'четвертьфинал'], ['человек', 'слабый', 'нервный', 'система', 'мочь', 'мешать', 'высыпаться', 'даже', 'ночник'], ['сначала', 'финансовый', 'власть', 'отсечь', 'от', 'система', 'страхование', 'вклад', 'весь', 'слабый'], ['наш', 'быть', 'просто', 'слабый'], ['по', 'мнение', 'анна::синявская', 'китайский', 'производитель', 'быть', 'целый', 'ряд', 'серьезный', 'проблема', 'слабый', 'конкурентоспособность', 'на', 'мировой', 'рынок', 'проблема', 'контроль', 'качество', 'рассредоточений', 'отраслевой', 'структура', 'высокий', 'зависимость', 'от', 'импорт', 'нефть', 'неспособность', 'самостоятельный', 'инновация']]","[['они', 'манипулировать', 'путин', 'знать', 'он', 'слабый', 'место', 'он', 'очень', 'бояться', 'революция', 'время', 'майдан', '2004', 'год'], ['март', 'седьмой', 'армия', 'под', 'командование', 'м.::тухачевский', 'около', '18', 'тысяча', 'человек', 'предпринимать', 'попытка', 'наступление', 'на', 'кронштадт', 'но', 'потерпеть', 'неудача', 'из-за', 'слабый', 'подготовка', 'низкий', 'моральный', 'уровень', 'красноармеец', 'многие', 'из', 'который', 'отказываться', 'идти', 'бой', 'против', 'брат', 'кронштадтец'], ['но', 'тот', 'же', 'время', 'уралсвязьинформ', 'нельзя', 'называть', 'слабый', 'компания', 'занимать', 'уверенный', 'доля', 'на', 'рынок', 'можно', 'ожидать', 'что', 'она', 'arpu', 'как', 'федеральный', 'игрок', 'быть', 'расти'], ['честно', 'слабый'], ['многие', 'болельщик', 'специалист', 'думать', 'что', 'уж', 'если', 'спартак', 'не', 'так', 'давно', 'по', 'весь', 'статья', 'переиграть', 'москва', 'то', 'встреча', 'более', 'слабый', 'сатурн', 'подопечный', 'станислав::черчесов', 'не', 'возникать', 'никакой', 'проблема']]"
176,норильский_ADJ,2003,"[['норильский', 'никель', 'как', 'ни', 'печальный', 'являться', 'крупный', 'мир', 'загрязнителть', 'арктика'], ['чтобы', 'защищать', 'право', 'трудящийся', 'вкт', 'нужный', 'муниципальный', 'должность', 'примерно', 'так', 'формулировать', 'текущий', 'задача', 'всероссийский', 'конфедерация', 'труд', 'она', 'президент', 'александр::бугаев', 'на', 'пресс-конференция', 'посвящать', 'так', 'называть', 'норильский', 'проблема'], ['настоящий', 'время', 'свой', 'намерение', 'баллотироваться', 'на', 'пост', 'глава', 'город', 'заявлять', 'первый', 'заместитель', 'генеральный', 'директор', 'оао', 'гмк', 'норильский', 'никель', 'джонсон::хагажеев', 'безработный', 'араб::шамсадов', 'бригадир', 'рудник', 'октябрьский', 'николай::шумихин', 'председатель', 'совет', 'директор', 'торговый', 'дом', 'европа-азия', 'владимир::юрченко', 'директор', 'компания', 'партнер', 'юрий::маланин', 'специалист', 'первый', 'категория', 'администрация', 'норильск::арсен::борисовец'], ['23', 'прохоров', 'мак', 'гмк', 'норильский', 'никель', '2,33', '2,84', '2,34', '2,50', '0,8', '3,30', '3,33'], ['исходить', 'из', 'традиционный', 'расклад', 'можно', 'только', 'удивляться', 'почему', 'тверь', 'появляться', 'дмитрий::зеленин', 'статусный', 'федеральный', 'чиновник', 'прошлое', 'высокопоставленный', 'менеджер', 'до', '2002', 'год', 'быть', 'вице-президент', 'норильский', 'никель']]","[['команда', 'выступать', 'тот', 'же', 'состав', 'за', 'исключение', 'норильский', 'никель', 'играть', 'также', 'зоидзе'], ['материал', 'harmony', 'отмечать', 'также', 'что', 'крупный', 'акционер', 'gold::fields', 'гмк', 'норильский', 'никель', 'уже', 'одобрять', 'предложение', 'harmony'], ['то', 'что', 'значить', 'этот', 'праздник', 'для', 'игрок', 'руководитель', 'мфк', 'норильский', 'никель', 'вместе', 'корреспондент', 'советский', 'спорт', 'рассуждать', 'директор', 'по', 'развитие', 'герман::хрусталев', 'коммерческий', 'директор', 'клуб', 'вадим::романчик'], ['динамо', 'москва', 'норильский', 'никель', 'норильск', ':1', '1:', 'апрель'], ['клуб', 'спартак', 'виза', 'синар', 'норильский', 'никель', 'дин', 'динамо', 'который', 'реально', 'претендовать', 'на', 'золотой', 'награда', 'бюджет', 'богатый', 'чем', 'остальной']]"
177,басманный_ADJ,2005,"[['наверняка', 'мы', 'слышать', 'отговорка', 'про', 'то', 'что', 'это', 'не', 'компетенция', 'овд', 'басманный', 'что', 'крайне', 'трудный', 'доказывать', 'вино', 'ломщик', 'это', 'требовать', 'огромный', 'работа', 'чтобы', 'работа', 'этот', 'вести'], ['при', 'такой', 'подход', 'закон', 'не', 'только', 'крупный', 'предприниматель', 'но', 'любой', 'человек', 'мочь', 'попадать', 'под', 'каток', 'басманный', 'правосудие'], ['это', 'из', 'выступление', 'владимир::квачков', 'на', 'заседание', 'басманный', 'суд', 'сентябрь', '2005', 'год', 'полковник', 'отставка', 'сам', 'на', 'себя', 'показывать', '&lt;o:p&gt;', '&lt', '/o:p&gt'], ['ранее', 'басманный', 'суд', 'москва', 'считать', 'законный', 'отказ', 'прокуратура', 'знакомить', 'адвокат', 'акционер', 'юкос', 'леонид::невзлин', 'материал', 'уголовный', 'дело', 'отношение', 'он', 'подзащитный'], ['он', 'считать', 'что', 'отказ', 'басманный', 'суд', 'безусловно', 'являться', 'реакция', 'власть', 'на', 'последний', 'изменение', 'группа', 'менатеп', 'мой', 'заявление', 'этот', 'связь']]","[['басманный', 'рынок', '23', 'февраль', 'складываться', 'как', 'карточный', 'домик', 'губить', '66', 'человек'], ['канцлер', 'германия::ангела::меркель', 'выражать', 'сегодня', 'соболезнование', 'владимир::путин', 'связь', 'трагедия', 'на', 'басманный', 'рынок', 'москва'], ['кровавый', 'совпадение', 'два', 'февральский', 'трагедия', 'еще', 'то', 'что', 'купол', 'трансвааль', 'басманный', 'проектировать', 'один', 'человек', 'нодар', 'канчели'], ['на', 'новый', 'басманная', 'новый', 'басманный', 'улица', '11', 'статья', 'метр', 'красный', 'ворота'], ['на', 'басманный', 'обвалиться', 'крыша', 'один', 'женщина', 'сказать', 'другой', 'слава::бог', 'там', 'никто', 'не', 'быть']]"
