ID,WORD,BASE_YEAR,OLD_CONTEXTS,NEW_CONTEXTS
224,достойный_ADJ,2004,"[['уверенный', 'нижний', 'достойный', 'большее'], ['на', 'обратный', 'сторона', 'агитка', 'опубликовывать', 'хронология', 'событие', 'преследование', 'общественный', 'движение', 'со', 'сторона', 'городской', 'власть', 'также', 'обращение', 'избиратель', 'властный', 'структура', 'упорство', 'достойный', 'лучший', 'применение', 'делать', 'все', 'возможный', 'для', 'то', 'что', 'до', 'простой', 'первоуралец', 'не', 'доходить', 'информация', 'бездействие', 'этот', 'власть', 'течение', 'четыре', 'год'], ['владимир::путин', 'тратить', 'четыре', 'год', 'что', 'исправлять', 'ошибка', 'два', 'отрезок', 'правление', 'борис::ельцин', 'выстраивать', 'отношение', 'сша', 'европа', 'выходить', 'из', 'экономический', 'зависимость', 'от', 'запад', 'создавать', 'базисный', 'условие', 'для', 'достойный', 'участие', 'россия', 'мировой', 'политика'], ['значит', 'на', 'этот', 'участок', 'быстрый', 'прорыв', 'достойный', 'быт', 'профессионал', 'никак', 'не', 'получаться'], ['чтобы', 'возглавлять', 'спартак', 'или', 'динамо', 'быть', 'добрый', 'заработать', 'себя', 'сначала', 'имя', 'авторитет', 'но', 'тогда', 'еще', 'посмотреть', 'достойный', 'ли', 'вы', 'славный', 'традиция']]","[['наконец', '-то', 'перелом', 'случиться', 'начало', 'прошлый', 'век', 'получать', 'достойный', 'воплощение', 'на', 'экран'], ['поскольку', 'на', 'сегодняшний', 'день', 'достойный', 'ответ', 'мэрия', 'екатеринбург::ройзман', 'нет', 'за', 'два', 'год', 'скорее', 'все', 'не', 'появляться', 'избирательный', 'кампания', '2007', 'год', 'быть', 'поляризованный', 'она', 'быть', 'участвовать', 'чернецкий', 'или', 'кандидат', 'поддержка', 'который', 'он', 'оказывать', 'ройзман', 'или', 'он', 'протеже'], ['если', 'на', 'задворки', 'рынок', 'принципиально', 'задвинуть', 'новый', 'интересный', 'журнал', 'издатель', 'который', 'нет', 'лишний', 'десять', 'тысяча', 'доллар', 'чтобы', 'приобретать', 'для', 'свой', 'детище', 'привилегированный', 'место', 'на', 'витрина', 'да', 'сам', 'господин', 'распространитель', 'уже', 'получать', 'солидный', 'сумма', 'просто', 'за', 'факт', 'свой', 'существование', 'сумма', 'который', 'обеспечивать', 'он', 'достойный', 'норма', 'прибыль', 'потому', 'стимул', 'заниматься', 'дармовой', 'просветительство', 'он', 'нет', 'никакой'], ['сам', 'идея', 'приватизация', 'памятник', 'история', 'культура', 'оспаривать', 'не', 'приходиться', 'государство', 'нет', 'деньги', 'поддерживать', 'достойный', 'состояние', 'этот', 'тысяча', 'уникальный', 'здание'], ['отец', 'легендарный', 'генри::фонд', 'ребенок', 'быть', 'холодный', 'держаться', 'отстраненно', 'джейн', 'хотеться', 'отцовский', 'тепло', 'она', 'винить', 'себя', 'за', 'то', 'что', 'она', 'какой-то', 'не', 'такой', 'не', 'достойный', 'он', 'любовь']]"
225,принятый_ADJ,2012,"[['теперь', 'уже', 'бывший', 'министр', 'принятый', 'называть', 'человек', 'владислав::сурков', 'он', 'долгий', 'время', 'работать', 'под', 'он', 'начало', 'тот', 'число', 'управление', 'внутренний', 'политика', 'кремль'], ['по', 'слово', 'источник', 'известие', 'эвакуация', 'член', 'семья', 'дипперсонать', 'то', 'более', 'сам', 'сотрудник', 'это', 'крайний', 'мера', 'на', 'который', 'принятый', 'идти', 'когда', 'боевой', 'действие', 'вести', 'непосредственный', 'близость', 'от', 'посольство'], ['госпожа', 'лагард', 'также', 'полагать', 'что', 'европа', 'недостаточно', 'энергично', 'целенаправленно', 'регулярно', 'проводить', 'принятый', 'решение', 'жизнь'], ['тут', 'проходить', 'выставка', 'посвящать', 'знаменитый', 'кармине::крокко', 'скромный', 'рабочий', 'возглавить', 'огромный', 'банда', 'приговорать', 'пожизненный', 'заключение', 'написать', 'тюрьма', 'мемуар', 'до', 'середина', 'xx', 'век', 'принятый', 'быть', 'считать', 'он', 'бандит', 'затем', 'мнение', 'историк', 'изменяться', 'он', 'превращаться', 'чуть', 'ли', 'не', 'народный', 'герой'], ['известный', 'что', 'из', 'режиссер', 'тот', 'поколение', 'который', 'уже', 'принятый', 'называть', 'поколение', 'кинотавр', 'новый', 'фильм', 'готовый', 'или', 'почти', 'готовый', 'хлебников', 'серебренников', 'вырыпаев', 'прошкин', 'младший', 'авдотья::смирнова', 'рената::литвинова']]","[['отчего-то', 'муратов', 'принятый', 'считать', 'мизантроп'], ['рыцарь', 'плащ', 'кинжал', 'так', 'же', 'как', 'дипломат', 'принятый', 'отвечать', 'удар', 'на', 'удар', 'на', 'разоблачение', 'высылка', 'тайный', 'агент', 'дипломат', 'сторона', 'допустить', 'промах', 'отвечать', 'тот', 'же'], ['например', 'не', 'принятый', 'отдавать', 'президент', 'напрямую', 'бумага', 'что', 'он', 'подписывать', 'соглашаться', 'ты', 'так', 'как', 'надо', 'согласовывать', 'она', '150', 'раз', 'по', 'весь', 'кабинет', 'отдел', 'управление', 'ведомство'], ['он', 'не', 'быть', 'как', 'принятый', 'говорить', 'ботаник', 'несмотря', 'на', 'внешность', 'эдакий', 'гарри::поттер', 'или', 'юный', 'паганель'], ['судить', 'по', 'все', 'согласие', 'это', 'даться', 'медведев', 'нелегко', 'всякий', 'случай', 'многие', 'он', 'близкий', 'соратник', 'это', 'вынудить', 'решение', 'не', 'соглашаться', 'итог', 'что', 'теперь', 'принятый', 'говорить', 'всеуслышание', 'являться', 'болотный', 'площадь']]"
226,узбекский_ADJ,2005,"[['американец', 'уже', 'создавать', 'авиабаза', 'аэропорт', 'бишкек', 'манас', 'узбекский', 'ханабад'], ['это', 'быть', 'один', 'из', 'так', 'называть', 'узбекский', 'дело', 'который', '1987', 'год', 'рассматривать', 'верховный', 'суд', 'рсфср', 'рассказывать', 'резник'], ['узбекский', 'революция', 'мир', 'относиться', 'совсем', 'иначе', 'чем', 'грузинский', 'украинский', 'или', 'киргизский'], ['основной', 'задача', 'американец', 'делать', 'узбекский', 'часть', 'ферганский', 'долина', 'де-факто', 'независимый', 'от', 'официальный', 'ташкент', 'сместить', 'режим', 'ислам::каримов', 'вводить', 'регион', 'свой', 'войска'], ['яркий', 'пример', 'мочь', 'служить', 'лидерство', 'по', 'рост', '2004', 'год', 'на', 'внутренний', 'российский', 'рынок', 'пассажирский', 'перевозка', 'компания', 'lufthansa', 'узбекистон', 'хав', 'йуллари', 'узбекский', 'авиалиния']]","[['они', 'заниматься', 'импорт', 'россия', 'узбекский', 'хлопок'], ['этот', 'оригинальный', 'идея', 'мочь', 'становиться', 'национальный', 'кухня', 'русский', 'узбекский', 'азербайджанский', 'мы', 'готовый', 'организовывать', 'такой', 'род', 'мероприятие'], ['казаться', 'но', 'не', 'являться', 'этот', 'разница', 'очень', 'заметный', 'на', 'пример', 'айва', 'тот', 'плод', 'cydonia', 'vulgaris', 'который', 'временами', 'можно', 'застать', 'на', 'рынок', 'столица', 'причем', 'вне', 'сезон', 'например', 'май', 'или', 'июль', 'тот', 'время', 'как', 'даже', 'узбекский', 'айв', 'поспевать', 'лишь', 'октябрь', 'как', 'раз', 'турецкий', 'происхождение'], ['лишь', 'узбекский', 'кореянка', 'сохранять', 'за', 'себя', 'шильдика', 'daewoo', 'поскольку', 'лицензия', 'на', 'производство', 'этот', 'авто', 'uzdaewooauto', 'приобретать', 'еще', 'бытность', 'сводить', 'конец', 'конец', 'daewoo::motor'], ['кремль', 'удаваться', 'перехватывать', 'основной', 'объем', 'казахский', 'газ', 'который', 'противный', 'случай', 'неминуемо', 'уходить', 'бы', 'китай', 'добавлять', 'он', 'уже', 'экспортируемый', 'по', 'трубопровод', 'газпром', 'туркменский', 'узбекский']]"
227,южнокорейский_ADJ,2008,"[['как', 'сообщать', 'вчера', 'южнокорейский', 'сми', 'кндр', 'проводить', 'испытание', 'система', 'зажигание', 'новый', 'ракетный', 'двигатель', 'для', 'баллистический', 'ракета', 'успешный', 'разработка', 'который', 'позволять', 'ракета', 'преодолевать', 'свыше', '6120', 'миля', 'около', '10', 'тысяча', 'километр'], ['кндр', 'производить', 'несколько', 'испытательный', 'залп', 'ракета', 'малый', 'дальность', 'западный', 'часть', 'корейский', 'полуостров', 'передавать', 'итар-тасс', 'ссылка', 'на', 'южнокорейский', 'агентство', 'ренхап'], ['kt&amp;g', 'бывший', 'южнокорейский', 'табачный', 'монополия', 'приватизировать', '2002', 'год', 'настоящий', 'момент', 'занимать', 'доминировать', 'место', 'на', 'национальный', 'рынок', 'доля', '69,4'], ['южнокорейский', 'kt&amp;g', 'corp', 'самый', 'известный', 'бренд', 'сигарета', 'который', 'россия', 'являться', 'esse', 'решать', 'обзаводиться', 'собственный', 'производство', 'страна'], ['контракт', 'на', 'полет', 'мкс', 'первый', 'южнокорейский', 'космонавт', 'подписывать', 'роскосмос', 'космический', 'агентство', 'южный', 'корея']]","[['оно', 'объявлять', 'случай', 'если', 'американский', 'империалист', 'группа', 'ли', 'бак', 'южнокорейский', 'президент'], ['южнокорейский', 'специалист', 'целое', 'сходиться', 'мнение', 'что', 'кндр', 'пока', 'не', 'мочь', 'создавать', 'урановый', 'боезаряд'], ['по', 'сообщение', 'сеульский', 'печать', 'южнокорейский', 'наро', 'на', '80', 'повторять', 'ангара', 'разрабатывать', 'государственный', 'космический', 'научный', '-производственный', 'центр', 'имя', 'м.::в.::хруничев'], ['межсезонье', 'грандиозный', 'скандал', 'завершаться', 'матч', 'между', 'махачкалинский', 'анжи', 'южнокорейский', 'дэга'], ['создание', 'космодром', 'наро', 'быть', 'начинать', 'при', 'технический', 'содействие', 'россия', 'декабрь', '2000', 'год', 'на', 'остров', 'венародо', 'уезд', 'кохын', 'южнокорейский', 'провинция', 'чолла-намдо']]"
228,ювелирный_ADJ,2008,"[['чередин', 'серия', 'спецпроект', 'самый', 'крутой', 'слух', 'неделя', 'вы', 'узнавать', 'почему', 'крупный', 'московский', 'фирма', 'не', 'мочь', 'покупать', 'мелкий', 'челябинский', 'ювелирный', 'бизнес', 'очередной', 'скандал', 'челябинский', 'драма', 'также', 'то', 'кто', 'входить', 'первый', 'тройка', 'претендент', 'на', 'кресло', 'южноуральский', 'губернатор'], ['директор', 'ювелирный', 'бутик', 'stephen::webster::екатерина::бокучав', 'вручать', 'приз', 'лучший', 'сетевой', 'проект', 'признаваться', 'что', 'думать', 'будто', 'победитель', 'fresh::fm', 'это', 'радиостанция'], ['вчера', 'на', 'рассвет', 'центр', 'мадрид', 'быть', 'грабить', 'один', 'из', 'крупный', 'испания', 'ювелирный', 'склад'], ['дрк', 'обладать', 'самый', 'мощный', 'среди', 'страна', 'африканский', 'континент', 'потенциал', 'природный', 'богатство', 'включая', 'запас', 'кобальт', 'медь', 'ниобия', 'тантала', 'нефтяной', 'месторождение', 'промышленный', 'ювелирный', 'алмаз', 'золото', 'серебро', 'цинк', 'марганец', 'олово', 'уран', 'уголь', 'большой', 'объем', 'вырабатываемый', 'гидроэнергия', 'потенциал', 'миллиард', 'квт', 'запас', 'деловой', 'древесина'], ['вместе', 'сеть', 'также', 'предлагать', 'небольшой', 'ювелирный', 'производство', 'мощность', 'около', '10', 'тысяча', 'изделие', 'месяц']]","[['да', 'отнюдь', 'не', 'бедный', 'квартирка', 'дорогой', 'ювелирный', 'украшение', 'который', 'буквально', 'обвешать', 'вероника', 'как-то', 'не', 'внушать', 'жалость', 'бедный', 'учительница', 'который', 'выкраивать', 'каждый', 'копейка', 'на', 'житье', 'свой', 'ребенок'], ['декабрь', '2008', 'год', 'бриллиант', 'вес', '35,56', 'карат', 'быть', 'продавать', 'на', 'ювелирный', 'торги', 'кристис', ""christie's"", 'лондон', 'за', '16,4', 'миллион', 'фунт', 'стерлинг', '24,3', 'миллион', 'доллар'], ['по', 'клуб', 'весь', 'ночь', 'парить', 'амур', 'который', 'передавать', 'любовный', 'записочка', 'девушка', 'парень', 'также', 'работать', 'ювелирный', 'отдел', 'где', 'новобрачный', 'мочь', 'выбирать', 'себя', 'подходящий', 'колечко'], ['поэтому', 'ювелирный', 'украшение', 'для', 'они', 'должен', 'быть', 'подобрать', 'смысл'], ['семь', 'самый', 'высокий', 'цена', 'этот', 'год', 'на', 'ювелирный', 'изделие', 'драгоценный', 'камень', 'быть', 'достигать', 'на', 'аукционный', 'площадка', ""christie's"", '16', 'лот', 'быть', 'продать', 'за', 'сумма', 'превышать', 'миллион', 'доллар']]"
229,смешанный_ADJ,2003,"[['что', 'касаться', 'наш', 'девушка', 'то', 'смешанный', 'брак', 'становиться', 'гораздо', 'больше'], ['трехкратный', 'чемпионка', 'мир', 'одиночный', 'парной', 'смешанный', 'разряд', 'становиться', 'китаянка', 'ван', 'нань'], ['насмешка', 'намек', 'умышленно', 'смешанный', 'поэтический', 'условность', 'кусок', 'самый', 'низменный', 'обывательщина', 'вроде', 'какой-нибудь', 'вчерашний', 'пирожок', 'грязь', 'вперемежку', 'нежность', 'грусть', 'переходить', 'издевательство', 'надо', 'весь', 'это', 'тихий', 'таинственный', 'немеркнущий', 'сияние', 'будто', 'оттуда', 'сверху', 'давать', 'человеческий', 'крушение', 'смысл', 'который', 'сам', 'человек', 'не', 'сила', 'быть', 'находить'], ['говорить', 'что', 'от', 'смешанный', 'брак', 'рождаться', 'умный', 'красивый'], ['46', 'год', 'она', 'снова', 'брать', 'рука', 'ракетка', 'вместе', 'леандр::пииз', 'из', 'индия', 'принимать', 'участие', 'соревнование', 'смешанный', 'пара']]","[['до', 'два', 'рот', 'югоосетинский', 'военнослужащий', 'входить', 'сегодня', 'утро', 'населенный', 'этнический', 'грузин', 'село', 'ванати', 'разоружить', 'дислоцировывать', 'там', 'подразделение', 'внутренний', 'войска', 'грузия', 'численность', '40', 'человек', 'заявлять', 'штаб', 'смешанный', 'сила', 'по', 'поддержание', 'мир'], ['вице-премьер', 'российский', 'правительство', 'виктор::христенко', 'пятница', 'принимать', 'участие', '4-й', 'сессия', 'межправительственный', 'смешанный', 'российско-испанский', 'комиссия', 'по', 'экономический', 'промышленный', 'сотрудничество'], ['он', 'высказываться', 'за', 'то', 'что', 'зона', 'конфликт', 'работать', 'сопредседатель', 'смешанный', 'контрольный', 'комиссия', 'госминистр', 'грузия', 'по', 'вопрос', 'урегулирование', 'конфликт', 'георгий::хаиндрава'], ['екатеринбург', 'июнь', '30', 'новый', 'регион', 'дарья::травкин', 'депутат', 'екатеринбургский', 'дума', 'настаивать', 'на', 'сохранение', 'одномандатный', 'система', 'выборы', 'городской', 'парламент', 'комментировать', 'сегодня', 'высказывание', 'коллега', 'ратуть', 'за', 'смешанный', 'вариант'], ['смешанный', 'зона', 'фелпс', 'широкий', 'улыбка', 'обнажить', 'два', 'ряд', 'ослепительно', 'белый', 'зуб', 'обращаться', 'корреспондент', 'сс', 'вы', 'тоже', 'автограф', 'узнавать', 'что', 'интересовать', 'исключительно', 'он', 'мнение', 'слово', 'торпа', 'майкл', 'любезно', 'отвечать', 'иан', 'гений', 'пока', 'только', 'учиться']]"
230,голливудский_ADJ,2002,"[['оказываться', 'что', 'голливудский', 'звезда', 'выполнять', 'поручение', 'американский', 'журнал', 'in::style'], ['американский', 'фильм', 'конкурс', 'отличие', 'от', 'венеция', 'канн::берлин', 'охотно', 'брать', 'конкурс', 'голливудский', 'продукция', 'европейский', 'душок'], ['на', 'нтв', 'устраивать', 'российский', 'телепремьера', 'голливудский', 'блокбастер', 'контакт', 'повествуть', 'дама', '-астрономе', 'внешность', 'джодя::фостер'], ['впрочем', 'наибольший', 'интерес', 'вызывать', 'не', 'они', 'голливудский', 'фильм', 'трагедия', 'случаться', 'на', 'русский', 'подлодка', '19'], ['тот', 'акция', 'быть', 'достойный', 'голливудский', 'боевик']]","[['интрига', 'держаться', 'на', 'то', 'что', 'голливудский', 'звезда', 'женатый', 'на', 'племянница', 'бывший', 'президент', 'сша::джон::кеннеди', 'соответственно', 'связывать', 'самый', 'знаменитый', 'америка', 'политический', 'клан', 'демократ'], ['р.::б', 'отбор', 'быть', 'достаточно', 'жесткий', 'все', 'знать', 'рекомендация', 'вождь', 'переплюнуть', 'голливудский', 'капиталист'], ['вопить', 'гораздо', 'громко', 'чем', 'жертва', 'монстр', 'голливудский', 'фильм', 'ужас'], ['голливудский', 'помойка', 'делать', 'харрисон', 'богатый', 'человек'], ['то', 'быть', 'голливудский', 'звезда', 'ричард::гир', 'кэтрин::зета-джонс', 'рене::зеллвегер', 'другой', 'быть', 'на', 'наш', 'экран', 'не', 'только', 'говорить', 'по-русски', 'но', 'петь']]"
231,кавказский_ADJ,2010,"[['из', 'квартира', 'выходить', 'компания', 'мужчина', 'кавказский', 'национальность', 'сообщать', 'он', 'милиционер'], ['сфера', 'он', 'деятельность', 'нефтегазовый', 'бизнес', 'район', 'кавказский', 'минеральный', 'вода'], ['брать', 'пример', 'упоминать', 'леонид::веденов', 'инцидент', 'когда', 'группа', 'кавказский', 'молодежь', 'устраивать', 'центр', 'москва', 'гонка', 'на', 'автомобиль', 'палить', 'из', 'травматический', 'оружие', 'тот', 'число', 'по', 'сотрудник', 'милиция', 'таранить', 'машина', 'гибддалее'], ['разве', 'не', 'сам', 'президент', 'говорить', 'высокий', 'уровень', 'коррупция', 'москва', 'на', 'кавказ', 'тогда', 'откуда', 'такой', 'уверенность', 'что', 'новый', 'денежный', 'вливание', 'этот', 'регион', 'хотя', 'бы', 'на', 'половина', 'доходить', 'до', 'он', 'хотя', 'бы', 'на', 'четверть', 'доходить', 'до', 'кавказский', 'начальник', 'средний', 'рука'], ['скандал', 'на', 'авиабаза', 'сокол', 'пермский', 'край', 'когда', 'кавказский', 'авиатор', 'отказываться', 'подчиниться', 'командование', 'подтолкнуть', 'солдатский', 'мать', 'прикамья', 'выступать', 'инициатива']]","[['но', 'весь', 'это', 'отнюдь', 'не', 'означать', 'что', 'так', 'вести', 'себя', 'весь', 'кавказский', 'эмигрант'], ['он', 'как-то', 'сразу', 'не', 'поладить', 'местный', 'элита', 'старательно', 'избегать', 'кавказский', 'стол', 'при', 'первый', 'удобный', 'случай', 'исчезать', 'владикавказ'], ['можно', 'пойти', 'загс', 'но', 'до', 'это', 'по', 'горный', 'обычай', 'невеста', 'нужный', 'красть', 'втолковать', 'дядя', 'джабраил', 'наивный', 'шурик', 'кавказский', 'пленница'], ['какой-то', 'часть', 'кавказский', 'народ', 'удаваться', 'выдергивать', 'из', 'прошлое', 'небо', 'помощь', 'кровавый', 'спецопераций', 'спецназ', 'тв', 'закон', 'общество', 'потребление'], ['прилететь', 'вместо', 'они', 'на', 'вертолет', 'американец', 'служебный', 'собачка', 'тоже', 'приходиться', 'ретироваться', 'несолоно', 'хлебать', 'житель', 'штрпц', 'спустить', 'цепь', 'весь', 'деревенский', 'пастуший', 'собака', 'местный', 'порода', 'шарпланинац', 'наподобие', 'кавказский', 'овчарка']]"
232,шахматный_ADJ,2001,"[['откуда', 'вы', 'знать', 'как', 'вы', 'догадываться', 'журналист', 'кп', 'пытать', 'опытный', 'шахматный', 'мэтр'], ['недавно', 'внимание', 'многие', 'дончанин', 'привлекать', 'шахматный', 'доска', 'за', 'который', 'легенда', 'советский', 'шахматы', 'виктор', 'корчный', '70-летний', 'гражданин', 'швейцария', 'сражаться', 'украинский', 'звезда', '17-летнить', 'руслан::пономарев'], ['россия', 'пока', 'еще', 'сохранять', 'до', 'сей', 'пора', 'несмотря', 'ни', 'на', 'что', 'вести', 'положение', 'шахматный', 'мир', 'получать', 'квота', 'на', 'участие', 'первенство', 'континент', '20', 'место'], ['впервые', 'шахматный', 'одежда', 'быть', 'показывать', 'март', 'на', 'турнир', 'канны'], ['как', 'рассказывать', 'мой', 'старый', 'друг', 'президент', 'армянский', 'шахматный', 'федерация', 'академик', 'шахматный', 'мастер', 'ваник::захарян', 'несмотря', 'на', 'экономический', 'трудность', 'федерация', 'находить', 'спонсор', 'для', 'серьезный', 'материальный', 'поддержка', 'десять', 'ведущий', 'шахматист', 'республика']]","[['на', 'мой', 'замечание', 'что', 'это', 'допустимый', 'только', 'если', 'зал', 'возникать', 'шум', 'создавать', 'помехи', 'адвокат', 'сказать', 'брать', 'сейчас', 'молоток', 'разбить', 'шахматный', 'столик', 'вот', 'вы', 'помехи'], ['неужели', 'внутренний', 'соперничество', 'гигант', 'шахматный', 'мысль', 'ослаблять', 'сборная', 'россия', 'четвертый', 'тур', 'карпов', 'останавливать', 'разогнаться', 'ананд'], ['что', 'кроме', 'естественный', 'желание', 'немного', 'подзарабатывать', 'двигать', 'два', 'спортсмен', 'самый', 'высокий', 'на', 'земля', 'шахматный', 'рейтинг', 'каспаров', 'объяснять', 'подробно'], ['если', 'шахматный', 'турнир', 'то', 'участвовать', 'все', 'от', 'шестилетний', 'ребенок', 'заканчивать', '15-летний', 'парнемя'], ['пока', 'звенигород', 'гроссмейстер', 'гонять', 'мяч', 'москва', '12-й', 'чемпион', 'мир', 'анатолий::карпов', 'он', 'преемник', 'на', 'шахматный', 'трон', 'гарри::каспаров', 'отдуваться', 'за', 'команда', 'перед', 'пресса']]"
233,нтвадратный_ADJ,2001,"[['положение', 'спасать', 'масштабный', 'контракт', 'кинокомпаниь', 'уорнер', 'бразерс', 'заключенный', 'уже', 'новый', 'руководство', 'нтвадратный'], ['нтвадратный', '16.00'], ['юлия', 'меньшов', 'вместе', 'свой', 'ток', '-шоу', 'все', 'же', 'переходить', 'на', 'нтвадратный'], ['очередной', 'возникать', 'совсем', 'недавно', 'сам', 'действительно', 'покидать', 'тв-6', 'скоро', 'появляться', 'на', 'нтвадратный'], ['больше', 'год', 'павел::лобков', 'более', 'известный', 'не', 'информационный', 'репортаж', 'просветительский', 'беседа', 'на', 'тема', 'растительный', 'жизнь', 'который', 'он', 'вести', 'на', 'нтвадратный']]","[['это', 'быть', 'связывать', 'баталия', 'вокруг', 'тв-6', 'нтвадратный'], ['кстати', 'единственный', 'тут', 'быть', 'антенна', 'принимать', 'орт', 'нтвадратный'], ['североуральск', 'обнаруживать', 'местный', 'тв-программ', 'новый', 'передача', 'нтвадратный', '18.50'], ['татьяна', 'ровно', 'год', 'проходить', 'тот', 'пора', 'как', 'вы', 'принимать', 'смелый', 'решение', 'оставаться', 'на', 'нтвадратный'], ['наиболее', 'серьезный', 'замечание', 'по', 'газпром', 'касаться', 'кредит', '300', 'миллион', 'доллар', 'этот', 'деньги', 'ходить', 'на', 'содержание', 'компания', 'нтвадратный']]"
