ID,WORD,BASE_YEAR,OLD_CONTEXTS,NEW_CONTEXTS
0,неудивительный_ADJ,2003,"[['неудивительный', 'что', 'разговор', 'начинаться', 'напрашивавшийся', 'вопрос', 'что', 'виктор::евгеньевич', 'быть', 'если', 'возглавлять', 'сборная', 'предлагать', 'вы'], ['неудивительный', 'что', 'именно', 'демис::руссос', 'выпадать', 'честь', 'поздравлять', 'московский', 'женщина', 'весенний', 'праздник'], ['неудивительный', 'что', 'из', '11', 'тысяча', 'человек', 'содержаться', 'молдавия', 'неволя', 'около', 'тысяча', 'больной', 'туберкулез'], ['то', 'что', 'вы', 'стать', 'подмечать', 'признак', 'преждевременный', 'старение', 'неудивительный'], ['неудивительный', 'что', 'церковь', 'снова', 'почет']]","[['неудивительный', 'что', 'этот', 'условие', 'евразхолдинг', 'задумываться', 'укрепление', 'свой', 'положение', 'этот', 'регион'], ['неудивительный', 'что', 'этот', 'условие', 'государственный', 'орган', 'всегда', 'масса', 'претензия', 'уплата', 'налог', 'нефтяной', 'компания'], ['неудивительный', 'что', 'сейчас', 'более', '180', 'тысяча', 'гонконгский', 'компания', 'создавать', 'совместный', 'предприятие', 'китайский', 'фирма'], ['то', 'что', 'президент', 'ежегодно', 'ездить', 'индия', 'неудивительный'], ['также', 'неудивительный', 'что', 'компания', 'входить', 'состав', 'учредитель', 'ао', 'поскольку', 'она', 'иметь', 'опыт', 'создание', 'кредитный', 'бюро', 'нуль']]"
1,железный_ADJ,2006,"[['вот', 'громадный', 'железный', 'зверь', 'под', 'мой', 'рука', 'хрюкнуть', 'идти'], ['башавтотранс', 'отменять', 'некоторый', 'междугородный', 'рейс', 'башкирский', 'отделение', 'куйбышевский', 'железный', 'дорога', 'создавать', 'оперативный', 'штаб'], ['компания', 'phm', 'сразу', 'выступать', 'заявление', 'который', 'называть', 'попытка', 'приписать', 'она', 'интерес', 'добыча', 'железный', 'руда', 'некорректный'], ['зато', 'чиновник', 'очень', 'хорошо', 'представлять', 'себя', 'как', 'здорово', 'быть', 'пускать', 'пассажирский', 'электропоезд', 'по', 'малый', 'кольцо', 'московский', 'железный', 'дорога'], ['он', 'также', 'проговориться', 'что', 'настоящий', 'время', 'рассматривать', 'два', 'вариант', 'подведение', 'ветка', 'октябрьский', 'железный', 'дорога', 'маша']]","[['хороший', 'жить', 'рядом', 'богатый', 'стабильный', 'сосед', 'чем', 'обозленный', 'завистливый', 'бедняк', 'чем', 'калининградский', 'область', 'грозить', 'вступление', 'литва', 'шенгенский', 'визовый', 'зона', 'мочь', 'ли', 'сосед', 'из', 'дружеский', 'соображение', 'перекрывать', 'железный', 'дорога', 'направление', 'самый', 'западный', 'российский', 'регион', 'на', 'этот', 'другой', 'вопрос', 'отвечать', 'генеральный', 'консул', 'литовский', 'республика', 'калининград::викторас::баублис'], ['железный', 'дорога', 'финляндия', 'принадлежать', 'государство'], ['бывать', 'пластмассовый', 'железный'], ['так', 'что', 'скорее', 'все', 'мир', 'забывать', 'мечта', 'светлый', 'будущее', 'под', 'фейерверк', 'миллениум', 'целенаправленно', 'двинуться', 'вперед', 'назад', 'веко', 'железный'], ['глава', 'железный', 'дорога', 'часто', 'сопровождать', 'президент', 'путин', 'поездка', 'активно', 'участвовать', 'руководство', 'средство', 'сообщение', 'россия']]"
2,подземный_ADJ,2009,"[['теперь', 'предполагать', 'строительство', 'тоннель', 'он', 'уходить', 'бульварный', 'кольцо', 'общий', 'переход', 'для', 'пассажир', 'три', 'ветка', 'метро', 'возведение', 'кинотеатр', 'ледовый', 'каток', 'большой', 'подземный', 'парковка'], ['первый', 'часть', 'украинский', 'сторона', 'предписывать', 'во-первых', 'обеспечивать', 'проведение', 'независимый', 'аудит', 'газ', 'находиться', 'подземный', 'хранилище'], ['как', 'сообщать', 'корреспондент', 'новый::регион', 'пресс-служба', 'дальневосточный', 'региональный', 'центр', 'дврц', 'мчс::россия', 'по', 'данные', 'геофизический', 'служба', 'ран', 'подземный', 'толчок', 'быть', 'регистрировать', '78,3', 'километр', 'юго-восточный', 'остров', 'на', 'глубина', '50', 'километр'], ['украина', '2009', 'год', 'необходимый', 'закачать', 'свой', 'подземный', 'хранилище', '19,5', 'миллиард', 'кубометр', 'газ', 'чтобы', 'обеспечивать', 'стабильность', 'газоснабжение', 'страна', 'следующий', 'год', 'сообщать', 'премьер-министр', 'украина::юлия::тимошенко', 'понедельник', 'журналист', 'ход', 'поездка', 'киевский', 'область'], ['частность', 'рассматривать', 'вопрос', 'оплата', 'украинский', 'сторона', 'текущий', 'поставка', 'газ', 'также', 'необходимость', 'заполнение', 'нафтогаз::украина', 'подземный', 'хранилище', 'для', 'соблюдение', 'отопительный', 'сезон', '2009', '2010', 'год', 'свой', 'обязательство', 'по', 'поставка', 'транзит', 'газ']]","[['например', 'быть', 'такой', 'момент', 'когда', 'герой', 'попадать', 'подземный', 'город'], ['подземный', 'толчок', 'магнитуда', '8,8', 'быть', 'фиксировать', 'чили', 'суббота', '03.34', 'по', 'местный', 'время', '09.34', 'мск', 'суббота', '115', 'километр', 'север', 'от', 'город', 'консепсьон', 'на', 'глубина', '55', 'километр'], ['над', 'таинственный', 'подземный', 'ход', 'бить', 'родник', 'дистиллировать', 'вода', 'радиоактивный'], ['вопрос', 'зарплата', 'переадресовать', 'дирекция', 'по', 'строительство', 'подземный', 'транспортный', 'сооружение'], ['эколог', 'бить', 'тревога', 'по', 'результат', 'химический', 'анализ', 'вредный', 'вещество', 'который', 'содержать', 'отходы', 'стать', 'загрязнять', 'подземный', 'вода']]"
3,2006-й_ADJ,2007,"[['рынок', 'немного', 'просесть', '2006-й', 'поскольку', 'из-за', 'кризисный', 'ситуация', 'второй', 'половина', 'год', 'идти', 'определенный', 'перестройка', 'бизнес', 'процесс', 'на', 'рынок', 'чтобы', 'не', 'мочь', 'не', 'сказываться', 'на', 'объем', 'реализовать', 'товар', 'констатировать', 'пиар', '-директор', 'цифроград', 'татьяна::москалев'], ['2006-й', 'мы', 'решать', 'впервые', 'присудить', 'приз', 'сразу', 'без', 'малый', 'сотня', 'человек', 'экипаж', 'атомоход', 'гепард', 'над', 'который', 'труд', 'шефствовать', 'уже', 'шестой', 'год', 'решение', 'редколлегия', 'отправлять', 'лавровый', 'венок', 'заполярный', 'гаджиево', 'одобрять', 'главнокомандующий', 'военный', 'морской', 'флот', 'рф', 'адмирал', 'владимир::масорин'], ['2004', 'год', 'он', 'быть', 'раз', 'большой', 'чем', 'планировать', '2005-й', 'раз', '2006-й', '2,5', 'раз'], ['после', 'бурный', '2006-й', 'принесать', 'двукратный', 'рост', 'цена', 'на', 'московский', 'жилье', 'от', 'этот', 'год', 'ожидать', 'разный'], ['так', 'по', 'подсчет', 'центр', 'макроэкономический', 'исследование', 'компания', 'бдо::юникон', 'по', 'итог', 'сентябрь', 'вклад', 'рубль', 'обесцениваться', 'на', '0,11', '0,41', 'если', 'смотреть', 'целое', 'за', 'год', 'октябрь', '2006-й', 'по', 'сентябрь', 'нынешний', 'то', 'реальный', 'доходность', 'то', 'быть', 'поправка', 'на', 'инфляция', 'оказываться', 'ничтожный', 'маленький', 'всего', '0,13']]","[['после', 'это', 'горький', 'признание', 'ноябрь', '2006-й', 'из', 'краеведческий', 'музей', 'красноуфимск', 'красть', 'кремневой', 'ружье', 'сабля', 'пистолет', 'xviii', 'век', 'ущерб', 'оценивать', 'миллион', 'рубль'], ['сложный', 'отношение', 'ван', 'бастен', 'зеедорф', 'трехкратный', 'обладатель', 'золотой', 'мяч', 'принимать', 'оранжевый', 'сразу', 'по', 'окончание', 'чемпионат', 'европа', '2004', 'но', 'зеедорф', 'впервые', 'приглашать', 'национальный', 'команда', 'лишь', 'ноябрь', '2006-й', 'вылиться', 'итоговый', 'отказ', 'полузащитника', 'выступать', 'на', 'евро', '2008'], ['по', 'слово', 'аналитик', 'церих::кэпитал::менеджмент', 'олег::душин', 'хоть', 'какой-то', 'пусть', 'даже', 'не', 'столь', 'существенный', 'рост', 'рынок', '2007', 'год', 'становиться', 'возможный', 'лишь', 'благодаря', 'оптимистично', 'настроенный', 'инвестор', 'который', 'нынешний', 'год', 'быть', 'гораздо', 'больше', 'чем', 'например', '2006-й'], ['однако', 'родственник', 'четыре', 'ребята', 'который', 'оказываться', 'рука', 'террорист', 'июнь', '2006-й', 'до', 'сей', 'пора', 'верить', 'что', 'они', 'живой'], ['проигрыш', 'четвертьфинал', 'француз', 'розыгрыш', '1992', '1994', 'год', 'да', 'поражение', 'стыковой', 'матч', 'от', 'датчанин', '2005-й', 'португалец', '2006-й', 'вот', 'все', 'наш', 'успех']]"
4,катарский_ADJ,2003,"[['тогда', 'предлагать', 'он', 'катарский', 'телекомпания', 'аль', 'джазир'], ['то', 'же', 'катарский', 'телестанция', 'аль-джазир', 'на', 'который', 'любить', 'выступать', 'усама', 'бен', 'ладен', 'давать', 'понимать', 'что', 'она', 'распоряжение', 'иметься', 'аудиозапись', 'голос', 'айман::аль-завахири', 'второй', 'человек', 'иерархия', 'аль-каида'], ['считать', 'себя', 'оскорбленный', 'загало', 'подавать', 'суд', 'на', 'ромарио', 'подписавший', 'контракт', 'катарский', 'клуб', 'аль-сад'], ['не', 'говорить', 'уже', 'обращение', 'усама', 'бен', 'ладен', 'передавать', 'катарский', 'телеканал', 'аль-джазир', 'где', 'правоверный', 'призываться', 'продолжение', 'самоубийственный', 'акция'], ['как', 'сообщать', 'вчера', 'катарский', 'телеканал', 'аль-джазир', 'сша', 'уже', 'перекрывать', 'нефтепровод', 'который', 'связывать', 'сирия', 'ирак']]","[['катарский', 'спутниковый', 'канал', 'аль-джазир', 'перевод', 'арабский', 'остров', 'начинать', 'вещание', 'ноябрь', '1996', 'год'], ['это', 'сообщать', 'катарский', 'спутниковый', 'телеканал', 'аль-джазир', 'ссылка', 'на', 'источник', 'полиция'], ['теперь', 'же', 'мид::россия', 'сосредоточиваться', 'исключительно', 'на', 'юридический', 'помощь', 'незаконно', 'удерживать', 'катар', 'россиянин', 'нанять', 'для', 'они', 'защита', 'катарский', 'российский', 'американский', 'адвокат'], ['принимать', 'сторона', 'данный', 'случай', 'россия', 'не', 'мочь', 'изменять', 'приговор', 'катарский', 'суд', 'однако', 'здесь', 'мочь', 'действовать', 'иной', 'мера', 'предусматривать', 'национальный', 'законодательство', 'условно', '-досрочный', 'освобождение', 'или', 'помилование'], ['после', 'гибель', 'катарский', 'столица', 'доха', 'печально', 'известный', 'зелимхан::яндарбиев', 'местный', 'сми', 'частность', 'телеканал', 'аль-джазир', 'развязывать', 'ожесточенный', 'антироссийский', 'кампания']]"
5,4-й_ADJ,2010,"[['если', 'зенит', 'проходить', 'свой', 'соперник', 'то', 'выходить', '4-й', 'отборочный', 'раунд', 'лига', 'чемпион', 'где', 'снова', 'быть', 'посеять', 'при', 'жеребьевка'], ['11', '00', 'медиа', 'центр', 'ipc-севастополь', 'ул.суворов', '39', 'офис', '4-й', 'этаж', 'начинаться', 'пресс-конференция', 'на', 'тема', 'быть', 'или', 'не', 'быть', 'угольный', 'терминал', 'официальный', 'ответ', 'р.::ахметов'], ['4-й', 'звено'], ['премьер-лига', 'после', '4-й', 'тур'], ['рене', 'студент', '4-й', 'курс', 'инженерный', 'факультет', 'рудн']]","[['4-й', 'комсомольский', 'пр', 'от', '2-й', 'детский', 'пр', 'до', 'первый', 'детский', 'пр'], ['4-й', 'сыромятнический', 'пер', 'страница'], ['23', 'по', '29', 'ноябрь', 'московский', 'кинотеатр', '35', 'mm', 'проходить', '4-й', 'по', 'счет', 'фестиваль', 'бразильский', 'кино', 'организовывать', 'посольство', 'бразилия', 'москва'], ['член', 'общественный', 'совет', 'при', 'минобрнауки', 'мать', 'ученица', '4-й', 'класс', 'журналистка', 'светлана::сорокин', 'считать', 'введение', 'курс', 'орксэ', 'урок', 'по', 'другой', 'религия', 'половинчатый', 'мера', 'хороший', 'ребенок', 'вместе', 'изучать', 'разный', 'религия', 'один', 'за', 'другой'], ['зато', 'нефтегазовый', 'отрасль', 'опускаться', '4-й', 'на', '6-й', 'место', 'медицина', 'фармацевтика', '6-го', 'на', '9-й', 'телекоммуникационный', 'отрасль', '5-й', 'на', '11-й', 'место']]"
6,гуманитарный_ADJ,2005,"[['на', 'данный', 'этап', 'кыргызско-', 'российский', 'многоплановый', 'взаимодействие', 'динамично', 'развиваться', 'практически', 'весь', 'сфера', 'двусторонний', 'сотрудничество', 'который', 'входить', 'политико-дипломатический', 'военный', 'технический', 'торгово-экономический', 'межрегиональный', 'культурный', 'гуманитарный', 'отношение', 'включая', 'вопрос', 'поддержание', 'единый', 'информационный', 'пространство'], ['объективный', 'честной', 'хотя', 'многое', 'жесткий', 'картина', 'современный', 'российский', 'действительность', 'директор', 'департамент', 'по', 'гуманитарный', 'сотрудничество', 'право', 'человек', 'мид::рф::владимир::паршиков', 'заявлять', 'что', 'уходить', 'верховный', 'комиссар', 'по', 'право', 'человек', 'совет::европа::альваро::хиль-роблес', 'за', 'год', 'работа', 'на', 'этот', 'должность', 'существенно', 'изменять', 'свой', 'оценка', 'ситуация', 'право', 'человек', 'россия', 'многое', 'благодаря', 'открытость', 'российский', 'сторона'], ['понедельник', 'вчера', 'сша', 'соглашаться', 'принимать', 'гуманитарный', 'помощь', 'из', 'россия', 'для', 'пострадавший', 'от', 'ураган', 'катрина'], ['где', 'они', 'сейчас', 'почему', 'молчать', 'ведь', 'проходить', 'еще', 'несколько', 'год', 'наш', 'гуманитарный', 'образование', 'который', 'быть', 'действенный', 'средство', 'нравственный', 'патриотический', 'эстетический', 'воспитание', 'молодежь', 'быть', 'окончательно', 'погубить'], ['также', 'подавать', 'заявление', 'отставка', 'глава', 'совет', 'национальный', 'безопасность', 'оборона', 'украина::петр::порошенко', 'вице-премьер', 'по', 'гуманитарный', 'вопрос', 'николай::томенко']]","[['отличие', 'от', 'период', 'турецкий', 'доминирование', 'состоять', 'прежде', 'все', 'меньший', 'политизированность', 'больший', 'акцент', 'на', 'укрепление', 'гуманитарный', 'гражданский', 'связь'], ['получаться', 'что', 'потребкорзина', 'страна', 'который', 'председательствовать', 'данный', 'момент', 'большой', 'восьмерка', 'меньше', 'чем', 'гуманитарный', 'помощь', 'оказывать', 'оон::сомали'], ['скорее', 'все', 'количество', 'бюджетный', 'место', 'сокращаться', 'весь', 'городской', 'вуз', 'где', 'быть', 'гуманитарный', 'социальный', 'направление'], ['руководитель', 'нпо', 'обращать', 'внимание', 'g8', 'на', 'гуманитарный', 'безопасность'], ['андрей::вознесенский', 'почетный', 'академик', 'американский', 'академия', 'искусство', 'французский', 'баварский', 'академия', 'российский', 'академия', 'образование', 'санкт-петербургский', 'гуманитарный', 'университет', 'профсоюз']]"
7,капитальный_ADJ,2012,"[['собственник', 'заинтересованный', 'сокращение', 'расход', 'часто', 'не', 'проводить', 'плановый', 'осмотр', 'предупредительный', 'своевременный', 'капитальный', 'ремонт'], ['сначала', 'инициатор', 'сам', 'проводить', 'оценка', 'эффективность', 'средства', 'на', 'капитальный', 'вложение', 'затем', 'если', 'проект', 'стоять', 'более', 'миллиард', 'рубль', 'минэкономразвития', 'проводить', 'еще', 'один', 'проверка', 'эффективность', 'использование', 'бюджетный', 'средства'], ['среди', 'православный', 'прихожанин', 'епархия', 'погибать', 'или', 'пропадать', 'без', 'весть', '11', 'человек', 'полностью', 'сгорать', 'храм', 'ямада', 'еще', 'один', 'нуждаться', 'капитальный', 'ремонт', '15', 'храм', 'быть', 'частично', 'повреждать'], ['открытый', 'письмо', 'перечисляться', 'десяток', 'конкретный', 'факт', 'включая', 'покупка', '100', 'автомобиль', 'по', 'завышать', 'цена', 'превышение', 'смета', 'на', 'строительство', 'капитальный', 'ремонт', 'различный', 'объект', 'за', 'рубеж', 'участие', 'регулярный', 'победа', 'тенер', 'один', 'тот', 'же', 'фирма', 'раздача', 'ведомственный', 'квартира', 'центр', 'москва', 'свой', 'человек', 'невозможность', 'простой', 'сотрудник', 'получать', 'жилье', 'по', 'очередь', 'хотя', 'многие', 'мидовец', 'стоять', 'она', 'по', '10', '20', 'год', 'на', 'строительство', 'для', 'они', 'квартира', 'из', 'бюджет', 'быть', 'выделять', '12,6', 'миллиард', 'рубль', 'который', 'еще', '-6', 'год', 'назад', 'быть', 'перечислять', 'строительный', 'фирма'], ['такой', 'образ', 'предполагаться', 'создавать', 'гарантировать', 'источник', 'финансирование', 'расход', 'связывать', 'проведение', 'капремонт', 'погашение', 'заем', 'привлекать', 'для', 'финансирование', 'капитальный', 'ремонт', 'процент', 'по', 'они']]","[['независимо', 'от', 'маршрут', 'технология', 'факт', 'вывод', 'капитал', 'особенно', 'условие', 'либерализовать', 'капитальный', 'счет', 'отражать', 'дефицит', 'возможность', 'для', 'инвестирование', 'внутри', 'страна', 'то', 'быть', 'непростой', 'инвестиционный', 'климат', 'говорить', 'аналитик', 'альфа-банк::дмитрий::долгин'], ['оценивать', 'убыток', 'пока', 'невозможный', 'здание', 'сохранять', 'вот', 'кровельный', 'покрытие', 'чердачный', 'помещение', 'требовать', 'капитальный', 'ремонт', 'говорить', 'университет'], ['то', 'же', 'самый', 'касаться', 'капитальный', 'ремонт'], ['как', 'следствие', 'это', 'мочь', 'требовать', 'дополнительный', 'затрата', 'как', 'операционный', 'так', 'капитальный', 'для', 'завод'], ['конец', 'февраль', 'глава', 'военный', 'ведомство', 'россия::сергей::шойгу', 'на', 'расширять', 'заседание', 'коллегия', 'минобороны', 'печально', 'признавать', 'значительный', 'часть', 'поступать', 'армия', 'военный', 'техника', 'после', 'проведение', 'на', 'она', 'средний', 'капитальный', 'ремонт', 'сразу', 'же', 'выходить', 'из', 'строй']]"
8,норильский_ADJ,2006,"[['акция', 'крупный', 'россия', 'производитель', 'платина', 'гмк', 'норильский', 'никель', 'также', 'за', 'вчерашний', 'день', 'подрасти', 'цена', '139', 'долловек', 'до143', 'долловек', 'за', 'штука'], ['норильский', 'никель', 'обеспокоить', 'ситуация', 'который', 'складываться', 'на', 'рынок', 'никель'], ['то', 'не', 'менее', 'как', 'сказать', 'rbc', 'daily', 'источник', 'гмк', 'норильский', 'никель', 'российский', 'никелевый', 'богатырь', 'нечего', 'бояться'], ['норильский', 'никель', 'как', 'крупный', 'производитель', 'палладий', 'мир', 'на', 'консолидированный', 'основа', 'производить', 'близко', 'половина', 'весь', 'объем', 'палладий', 'заинтересованный', 'что', 'технология', 'создание', 'тепловыделяющий', 'элемент', 'предусматривать', 'использование', 'палладий'], ['динамо', 'норильский', 'никель']]","[['михаил::прохоров', '1965', 'год', 'рождение', 'совладелец::гмк', 'норильский', 'никель', 'росбанк', 'полюс', 'золото', 'открытый', 'инвестиция', 'проф-медия'], ['после', 'известие', 'то', 'что', 'гмк', 'норильский', 'никель', 'приступать', 'разработка', 'масштабный', 'проект', 'создание', 'крупный', 'россия', 'частный', 'энергетический', 'холдинг', 'котировка', 'акция', 'тгк', 'огк', 'начинать', 'расти'], ['гмк', 'норильский', 'никель'], ['гмк', 'норильский', 'никель', 'крупный', 'мир', 'производитель', 'никель', 'металл', 'платиновый', 'группа'], ['близко', 'все', 'предложение', 'победитель', 'становиться', 'газпром', 'чей', 'цена', 'лишь', 'на', 'копейка', 'быть', 'низкий', 'тот', 'что', 'заявлять', 'норильский', 'никель']]"
9,трехлетний_ADJ,2005,"[['набор', 'формальный', 'требование', 'подготовка', 'выпуск', 'cln', 'малый', 'чем', 'евробондавать', 'сказать', 'rbc', 'daily', 'управляющий', 'директор', 'мдм-банк', 'андрей::добрынин', 'частность', 'не', 'являться', 'обязательно', 'необходимый', 'трехлетний', 'аудированный', 'отчетность', 'по', 'мсфо'], ['самсонов', 'получать', 'трехлетний', 'предложение'], ['компания', 'прошлый', 'год', 'успешно', 'разместить', 'трехлетний', 'облигационный', 'заем', 'объем', 'миллиард', 'рубль', 'что', 'сам', 'по', 'себя', 'говорить', 'внимание', 'она', 'рынок'], ['не', 'трехлетний', 'пятилетний', 'контракт', 'заявлять', 'гонщик', 'интервью', 'немецкий', 'издание', 'f1', 'racing'], ['уралсвязьинформ', 'активно', 'заимствовать', 'средства', 'так', 'весна', 'быть', 'размещать', 'очередной', 'пятый', 'выпуск', 'облигация', 'трехлетний', 'объем', 'миллиард', 'рубль']]","[['однажды', 'курить', 'на', 'балкон', 'заходить', 'квартира', 'трехлетний', 'дочка', 'поцеловать', 'сказать', 'фу', 'вонять'], ['количество', 'акция', 'свободный', 'обращение', 'не', 'превышать', '20', 'по', 'трехлетний', 'выпуск', 'порядка', '30', 'по', 'пятилетний', 'выпуск', 'тогда', 'как', 'по', 'облигация', 'сказать', 'ржд', 'free-float', 'гораздо', 'больше', 'говорить', 'трейдер', 'иг', 'атон'], ['до', 'окончание', 'трехлетний', 'испытательный', 'срок', 'оставаться', 'весь', 'полгода'], ['устанавливать', 'сумма', '100', 'тысяча', 'рубль', 'асв', 'цб', 'исходить', 'из', 'статистика', 'трехлетний', 'больший', 'давность', 'по', 'средний', 'объем', 'вклад', 'население', 'говорить', 'эксперт', 'экономический', 'экспертный', 'группа', 'виктория::воронин'], ['так', 'почему', 'бы', 'вы', 'нет', 'пробовать', 'impreza', 'один', 'из', 'наиболее', 'приспосабливать', 'наш', 'условие', 'эксплуатация', 'автомобиль', 'цена', 'москва', 'на', 'трехлетний', 'машина', 'начинаться', 'от', '14', 'тысяча', 'доллар', 'за', 'экземпляр', 'правостороннить', 'расположение', 'руль', 'доходить', 'до', '34', 'тысяча', 'доллар', 'за', 'боевой', 'версия']]"
