ID,WORD,BASE_YEAR,OLD_CONTEXTS,NEW_CONTEXTS
252,офшорный_ADJ,2013,"[['грант', 'направляться', 'организация', 'признак', 'фиктивность', 'вновь', 'создавать', 'организация', 'на', 'счет', 'руководитель', 'грантополучателей', 'аффилировать', 'компания', 'тот', 'число', 'находиться', 'офшорный', 'юрисдикция'], ['как', 'правило', 'это', 'кипр', 'на', 'доля', 'который', 'приходиться', '77', 'весь', 'офшорный', 'инвестиция'], ['сентябрь', 'прошлый', 'год', 'на', 'украина', 'обсуждать', 'законодательный', 'изменение', 'согласно', 'который', 'операция', 'контрагент', 'зарегистрировывать', 'офшорный', 'зона', 'быть', 'облагать', 'налог', 'размер', '12'], ['основной', 'инвестор', 'российский', 'экономика', 'сейчас', 'являться', 'страна', 'из', 'офшорный', 'зона', 'они', 'капитал', 'носить', 'явно', 'спекулятивный', 'характер', 'считать', 'григорий::бирг', 'содиректорый', 'аналитический', 'отдел', 'инвесткафа'], ['основной', 'претендент', 'на', 'интергео', 'угмк', 'принадлежать', 'через', 'различный', 'офшорный', 'компания', 'искандера::махмудов', '50', 'андрей::козицын', '34', 'игорь::кудряшкин', 'эдуарду::чухлебова', 'по', '7,5']]","[['кроме', 'весь', 'прочий', 'остров', 'являться', 'удобный', 'гавань', 'для', 'уход', 'от', 'налог', 'многие', 'бизнесмен', 'использовать', 'она', 'для', 'создание', 'офшорный', 'компания'], ['материал', 'дело', 'указывать', 'что', 'отмывание', 'получать', 'мошеннический', 'путем', 'средство', 'осуществляться', 'посредством', 'десяток', 'перевод', 'офшорный', 'компания', 'на', 'контролировать', 'мошенник', 'банковский', 'счет', 'различный', 'юрисдикция'], ['налогоплательщик', 'использовать', 'трехступенчатый', 'офшорный', 'схема', 'чтобы', 'снижать', 'налоговый', 'нагрузка', 'объяснять', 'первый', 'вице-президент', 'общественный', 'организация', 'российский', 'клуб', 'финансовый', 'директор', 'тамара::касьянов'], ['так', 'что', 'пока', 'российский', 'законодательство', 'не', 'запрещать', 'сам', 'факт', 'наличие', 'российский', 'компания', 'родительский', 'компания', 'из', 'офшорный', 'юрисдикция', 'для', 'мы', 'ничто', 'не', 'изменяться'], ['то', 'же', 'ucp', 'действительно', 'выкупить', 'не', 'акция', 'офшорный', 'компания', 'владеть', 'акция', 'так', 'что', 'сделка', 'законный']]"
253,разнообразный_ADJ,2011,"[['главный', 'козырь', 'новый', 'корабль', 'должен', 'становиться', 'универсальный', 'корабельный', 'стрельбовый', 'комплекс', 'который', 'можно', 'загружать', 'разнообразный', 'ракета', 'ракето-торпед', 'система', 'пво', 'новый', 'поколение'], ['прорабатывать', 'буркхард::лор', 'лидер', 'строительный', 'отрасль', 'германия', 'целый', '20', 'год', 'вносить', 'заметный', 'вклад', 'превращение', 'hochtief', 'из', 'классический', 'строительный', 'компания', 'международный', 'концерн', 'предоставлять', 'самый', 'разнообразный', 'спектр', 'строительный', 'услуга'], ['если', 'ваш', 'руководитель', 'мужчина', 'он', 'наверняка', 'интересоваться', 'разнообразный', 'технический', 'новинка'], ['однако', 'чем', 'больше', 'становиться', 'команда', 'разнообразный', 'менеджер', 'тем', 'тесно', 'чувствовать', 'себя', 'олимпийский', 'чемпион', 'барнашов', 'отведенный', 'клетка'], ['кроме', 'то', 'этот', 'день', 'на', 'крещатик', 'киевлянин', 'предлагать', 'поучаствовать', 'показательный', 'урок', 'гимнастика', 'спортивный', 'оздоровительный', 'ходьба', 'разнообразный', 'конкурс', 'развлечение']]","[['ну', 'давать', 'ход', 'игра', 'разнообразный', 'информация', 'деятельность', 'мвд::россия', 'специфика', 'работа', 'уголовный', 'розыск'], ['зато', 'они', 'обещать', 'увеличение', 'зарплата', 'до', 'уровень', 'средний', 'по', 'экономика', 'регион', 'разнообразный', 'социальный', 'гарантия'], ['последний', 'частность', 'мочь', 'обеспечивать', 'энергия', 'необходимый', 'для', 'поддержание', 'жизнь', 'разнообразный', 'микроб'], ['коллектив', 'во', 'глава', 'скрипачкий', 'светлана', 'безродная', 'здравить', 'москвич', 'праздник', 'разнообразный', 'программа'], ['писательница', 'выступать', 'как', 'литературный', 'критик', 'оценить', 'краткий', 'нынешний', 'список', 'как', 'разнообразный', 'сильный']]"
254,ежедневный_ADJ,2002,"[['быть', 'фактор', 'который', 'можно', 'называть', 'региональный', 'подписной', 'издание', 'за', 'исключение', 'ежедневный', 'газета', 'который', 'допечатываться', 'регион', 'доставлять', 'зачастую', 'опоздание'], ['но', 'если', 'мовсар', 'всего', 'лишь', 'строчка', 'ежедневный', 'криминальный', 'сводка', 'то', 'арби', 'это', 'фигуранть', 'всероссийский', 'розыск'], ['она', 'успевать', 'многое', 'быть', 'корреспондент', 'московский', 'новость', 'первый', 'из', 'российский', 'журналист', 'стать', 'работать', 'американский', 'сми', 'потом', 'быть', 'она', 'телепроект', 'про', 'этот', 'сейчас', 'вести', 'прямой', 'эфир', 'ежедневный', 'ток', '-шоу', 'принцип', 'домино', 'выпускать', 'америка', 'книга', 'душить', 'душа'], ['добросовестно', 'соблюдать', 'весь', 'ежедневный', 'тонкий', 'процедура', 'выставлять', 'горшочка', 'дерево', 'на', 'балкон', 'особенно', 'чудесный', 'японский', 'кльный', 'момидзь', 'красный', 'лист', 'по', 'осень'], ['подпишться', 'ли', 'вы', 'на', 'полный', 'комплект', 'труд', 'ежедневный', 'газета', 'плюс', 'четверговый', 'выпуск', 'труд', 'или', 'только', 'на', 'труд', 'вы', 'на', 'равный', 'право', 'мочь', 'участвовать', 'розыгрыш', 'книга', 'все', 'быть', 'шанс', 'получать', 'отличный', 'подарок']]","[['проект', 'предполагать', 'вещание', 'на', 'один', 'из', 'центральный', 'телеканал', 'три', 'ежедневный', 'пятиминутный', 'блок', 'новость', 'еще', 'тридцатиминутный', 'программа'], ['муж', 'поддерживать', 'ежедневный', 'связь'], ['помимо', 'ежедневный', 'показ', 'коллекция', 'прет-ый', '-порт', 'течение', 'неделя', 'быть', 'проходить', 'мастер', '-класса', 'ведущий', 'отечественный', 'специалист', 'мир', 'мода'], ['много', 'ярко', 'интересно', 'писать', 'аппетит', 'жить', 'любить', 'путешествовать', 'ценить', 'застолье', 'общество', 'старый', 'друг', 'быть', 'что', 'называться', 'на', 'короткий', 'нога', 'человек', 'большой', 'наука', 'пятьдесят', 'год', 'аккуратно', 'ежедневный', 'запись', 'вести', 'дневник', 'обладать', 'бесценный', 'дар', 'на', 'очень', 'серьезный', 'вещь', 'смотреть', 'юмор'], ['через', '28', 'день', 'ежедневный', 'прием', 'ребята', 'улучшаться', 'сон', 'аппетит', 'снижаться', 'уровень', 'тревожность']]"
255,датский_ADJ,2001,"[['он', 'помещать', 'очень', 'престижный', 'британский', 'медицинский', 'журнал', 'the::lancеr', 'статья', 'который', 'упрекать', 'маргрет', 'ii', 'то', 'что', 'свой', 'дурной', 'пример', 'она', 'заражать', 'датский', 'женщина', 'смертность', 'среди', 'они', 'по', 'причина', 'курение', 'значительно', 'высокий', 'чем', 'соседний', 'государство'], ['михаил::гершкович', 'пресс-атташе', 'александр::львов', 'демонстративно', 'покидать', 'зал', 'не', 'дожидаться', 'комментарий', 'главный', 'тренер', 'соперник', 'симонсен', 'прошлое', 'знаменитый', 'звезда', 'датский', 'футбол'], ['если', 'вы', 'предпочитать', 'импортный', 'обувь', 'то', 'уж', 'хорошо', 'выбирать', 'датский', 'финский', 'или', 'немецкий'], ['теперь', 'карл', 'xvi', 'густав', 'мочь', 'хвастаться', 'узы', 'родство', 'русский', 'царь', 'английский', 'вильгельм::завоеватель', 'шведский', 'густав::васа', 'датский', 'норвежский', 'монарх'], ['третий', 'ночь', 'датский', 'столица', 'начинаться', 'прием', 'гостиничный', 'люкс', '171', 'квадратный', 'метр', 'двадцать', 'три', 'датский', 'девушка']]","[['ты', 'датский', 'принц', 'не', 'дворовый', 'хам'], ['оказываться', 'что', 'еще', 'середина', '90-й', 'датский', 'судоверфь', 'получать', 'из', 'россия', 'от', 'наш', 'частный', 'компания', 'заказ', 'на', 'строительство', 'несколько', 'крупный', 'рыболовецкий', 'суд'], ['согласно', 'датский', 'ученый', 'секс-типый', 'отличаться', 'следующий', 'особенность'], ['не', 'уверенный', 'что', 'российский', 'сторона', 'представлять', 'достаточный', 'точка', 'зрение', 'датский', 'законодательство', 'доказательство', 'вина', 'закаев', 'для', 'он', 'арест', 'депортация'], ['после', 'то', 'как', 'владимир::путин', 'отказываться', 'приезжать', 'дания', 'из-за', 'проведение', 'там', 'всемирный', 'чеченский', 'конгресс', 'ахмед::закаев', 'временно', 'оказываться', 'копенгагенский', 'тюрьма', 'некоторый', 'влиятельный', 'датский', 'сми', 'учинять', 'на', 'свой', 'страница', 'форменный', 'истерика']]"
256,рекордный_ADJ,2013,"[['сессионный', 'зал', 'где', 'обычно', 'депутат', 'дожидаться', 'журналист', 'быть', 'фиксировать', 'рекордный', 'температура', '67', 'градус'], ['домашний', 'арена', 'петух', 'собирать', 'рекордный', 'аудитория', '23', '970', 'человек'], ['это', 'рекордный', 'дивидендный', 'доходность', 'для', 'отечественный', 'публичный', 'компания'], ['впрочем', 'нынешний', 'мочь', 'становиться', 'рекордный', 'ведь', 'снег', 'продолжать', 'идти', 'мэр', 'нью-йорк::майкл::блумберг', 'заявлять', 'что', 'никто', 'не', 'мочь', 'ничто', 'предполагать', 'будущее', 'буря', 'поскольку', 'над', 'территория', 'сша', 'сталкиваться', 'два', 'атмосферный', 'фронт', 'один', 'из', 'арктика', 'второй', 'из', 'атлантика'], ['это', 'рекордный', 'результат', 'после', 'предкризисный', '2008-й']]","[['факелоносец', 'рекордный', 'эстафета', 'олимпийский', 'огонь', 'становиться', '14', 'тысяча', 'человек'], ['как', 'следовать', 'из', 'данные', 'цб', 'спрос', 'население', 'на', 'наличной', 'валюта', 'совпадать', 'месяц', 'предшествовать', 'рекордный'], ['это', 'становиться', 'рекордный', 'снижение', 'вложение', 'такой', 'продукт', 'за', 'весь', 'история', 'они', 'существование'], ['дорога', 'длина', '1300', 'метр', 'строить', 'за', 'рекордный', 'десять', 'день'], ['средний', 'рейтинг', 'участник', 'высокий', '2800', 'значит', 'этот', 'соревнование', 'быть', 'рекордный', '23-й', 'категория', 'сложность']]"
257,обыкновенный_ADJ,2012,"[['как', 'обыкновенный', 'зритель'], ['предполагаться', 'что', 'владелец', 'обыкновенный', 'акция', 'быть', 'направлять', 'не', 'менее', '20', 'от', 'чистый', 'прибыль', 'разделять', 'на', 'общий', 'число', 'размещать', 'обыкновенный', 'акция'], ['префа', 'быть', 'принимать', 'выкупа', '29', 'май', 'по', '21', 'август', 'обыкновенный', 'акция', 'башкирэнерго', '14', 'июнь', 'по', '22', 'август'], ['особенно', 'сейчас', 'когда', 'результат', 'разрешение', 'конфликт', 'между', 'акрон', 'yara', 'структура', 'дружественный', 'фосагро', 'получать', 'контроль', 'над', 'нордик::русский::холдинг', 'принадлежать', 'он', 'еще', '10,3', 'обыкновенный', 'акция', 'почти', '7,73', 'уставной', 'капитал', 'апатит'], ['пояснение', 'акция', 'писать', 'что', 'купона', 'давать', 'право', 'получать', 'на', 'свой', 'клиентский', 'счет', 'денежный', 'средства', 'для', 'приобретение', 'пять', 'форвардный', 'контракт', 'cfd', 'оао', 'газпром', 'который', 'по', 'стоимость', 'динамика', 'цена', 'соответствовать', 'обыкновенный', 'акция', 'оао', 'газпром']]","[['особенно', 'чувствительный', 'возможный', 'потеря', 'российский', 'деньги', 'на', 'кипр', 'относиться', 'обыкновенный', 'акция', 'сбербанк', 'дешеветь', 'на', '3,79', 'московский', 'биржа', 'на', '3,91', 'втб', 'на', '5,38'], ['обыкновенный', 'фашизм', 'м.ромм', '1966'], ['железный', 'начертать', 'обыкновенный', 'череп', 'полотно', 'пикассо', 'самый', 'впечатляющий', 'вариант', 'ряд', 'украшать', 'страза', 'блестка', 'человеческий', 'череп', 'авторство', 'стивен::грегори'], ['на', 'случай', 'малый', 'спрос', 'быть', 'вводить', 'роль', 'стабилизационный', 'агент', 'качество', 'который', 'выступать', 'втб::капитал', 'иметь', 'право', 'приобретать', 'до', '13', 'обыкновенный', 'акция'], ['самый', 'обыкновенный', 'националист', 'фанат', 'несколько', 'футбольный', 'клуб', 'который', 'объединять', 'свойственный', 'они', 'агрессивный', 'поведение', 'не', 'только', 'на', 'матч', 'но', 'во', 'время', 'подобный', 'мероприятие']]"
258,крымский_ADJ,2011,"[['как', 'сообщать', 'новый', 'регион', 'сегодня', 'депутат', 'крымский', 'парламент', 'регионал', 'константин::бахарев', 'рустам::темиргалиев', 'опровергать', 'информация', 'угроза', 'исходить', 'от', 'химический', 'оружие', 'на', 'дно', 'черный', 'море', 'берег', 'крым'], ['восстановление', 'имя', 'крымский', 'парламент', 'должен', 'начинаться', 'восстановление', 'крымский', 'автономия', 'считать', 'руководитель', 'крымский', 'организация', 'партия', 'русский', 'единство'], ['на', 'сегодняшний', 'встреча', 'премьер-министр', 'крым::василий::джарта', 'президент', 'всемирный', 'конгресс', 'крымский', 'татарин', 'рефат', 'чубаров', 'первый', 'вопрос', 'быть', 'обсуждать', 'достройка', 'школа', 'детский', 'сад', 'многоквартирный', 'дом', 'для', 'репатриант'], ['зао', 'крымский', 'титан', 'крымский', 'содовый', 'завод', 'принадлежать', 'олигарх', 'дмитрий::фирташа'], ['поскольку', 'лечение', 'больной', 'осуществлять', 'централизовать', 'поставка', 'минздрав::украина', 'средство', 'крымский', 'казна', 'направляться', 'на', 'организация', 'питание', 'противотуберкулезный', 'диспансер']]","[['националист', 'проходить', 'по', 'крымский', 'набережная', 'цдх'], ['член', 'общественный', 'палата', 'подготавливать', 'доклад', 'по', 'итог', 'поездка', 'крымский', 'район', 'краснодарский', 'край'], ['администрация', 'крымский', 'район', 'утверждать', 'что', 'уведомление', 'быть', 'высылать', 'цель', 'напоминание', 'гражданин', 'наступать', 'холода'], ['подтверждать', 'ли', 'информация', 'что', 'глава', 'крымский', 'район', 'вывезти', 'свой', 'семья', 'знать', 'катастрофа'], ['так', '19-й', 'округ', 'париж', 'на', 'крымский', 'улица', 'быть', 'купить', 'участок', 'храм', 'многое', 'благодаря', 'упорство', 'преподаватель', 'михаил::осоргин', 'на', 'деньги', 'благодетель', 'джон::рейли::мот']]"
259,радиоактивный_ADJ,2007,"[['после', 'один', 'из', 'первый', 'взрыв', 'ветер', 'относить', 'радиоактивный', 'облако', 'на', 'расстояние', '500', 'километр', 'остров', 'гамбье', 'первый', 'очередь', 'атолла', 'мангарева'], ['ранее', 'инспектор', 'магатэ', 'удаваться', 'обнаруживать', 'другой', 'страна', 'промышленный', 'изделие', 'который', 'быть', 'вывезти', 'из', 'ирак', 'тот', 'число', 'тот', 'что', 'подвергаться', 'радиоактивный', 'загрязнение'], ['до', 'радиоактивный', 'вода', 'сам', 'маяк', 'пара', 'километр'], ['но', 'тогда', 'возникать', 'вопрос', 'по', 'повод', 'перевоз', 'радиоактивный', 'отходы', 'по', 'территория', 'весь', 'крым'], ['из', 'сводка', 'маякинфо', 'закладывать', 'проект', 'технический', 'решение', 'по', 'сброс', 'жидкий', 'радиоактивный', 'отходы', 'река', 'теч', 'быть', 'продиктовать', 'сжать', 'срок', 'создание', 'атомный', 'оружие', 'ссср', 'отсутствие', 'знание', 'по', 'обращение', 'радиоактивный', 'отходы']]","[['помимо', 'предприятие', 'атомный', 'энергетика', 'военный', 'сфера', 'это', 'медицинский', 'учреждение', 'использовать', 'лечение', 'радиоактивный', 'изотоп', 'некоторый', 'промпредприятие', 'организация', 'заниматься', 'научный', 'деятельность'], ['цель', 'форум', 'обсуждение', 'научно-технический', 'политический', 'аспект', 'обеспечение', 'ядерный', 'радиационный', 'экологический', 'безопасность', 'также', 'поиск', 'путь', 'решение', 'научно-технический', 'правовой', 'социальный', 'проблема', 'при', 'реабилитация', 'загрязнять', 'территория', 'или', 'обращение', 'радиоактивный', 'отходы'], ['надо', 'замечать', 'что', 'пакет', 'необходимый', 'для', 'перемещение', 'товар', 'документ', 'находиться', 'справка', 'отсутствие', 'радиоактивный', 'загрязнение', 'металлолом', 'выдавать', 'некий', 'уважать', 'организация', 'сопредельный', 'государство'], ['это', 'уже', 'совсем', 'другой', 'по', 'степень', 'опасность', 'ситуация', 'поскольку', 'жидкий', 'радиоактивный', 'отходы', 'гораздо', 'сложный', 'утилизировать'], ['как', 'сообщать', 'корреспондент', 'новый::регион', 'министерство', 'по', 'радиационный', 'экологический', 'безопасность', 'челябинский', 'область', 'несмотря', 'на', 'вывод', 'пойма', 'река', 'загрязнять', 'радиоактивный', 'отходы', 'конец', '50-й', 'год', 'прошлый', 'век', 'из', 'весь', 'вид', 'пользование', 'ограждение', 'установка', 'предупреждать', 'знак', 'местный', 'житель', 'регулярно', 'спускаться', 'река', 'не', 'препятствовать', 'проникновение', 'туда', 'скот']]"
260,железный_ADJ,2007,"[['высококачественный', 'железный', 'руда', 'марганец', 'никель', 'титан', 'медь', 'уран', 'цинк', 'свинец', 'олово', 'ртуть', 'боксит', 'горный', 'хрусталь', 'золото', 'серебро', 'алмаз', 'страна', 'не', 'раз', 'болеть', 'золотой', 'алмазный', 'лихорадка'], ['это', 'достаточно', 'стабильный', 'грузопоток', 'по', 'железный', 'дорога', 'автомобильный', 'дорога', 'авиаперевозка'], ['они', 'шагать', 'сторона', 'райцентр', 'сжимать', 'рука', 'железный', 'дужка', 'от', 'спинка', 'кровать', 'выкрикивать', 'все', 'то', 'же', 'аллах::акбар'], ['по', 'информация', 'британский', 'файненшл::times', 'крупный', 'мир', 'производитель', 'железный', 'руда', 'бразильский', 'vale', 'обращаться', 'lehman::brothers', 'merrill::lynch', 'просьба', 'оценка', 'возможный', 'выгода', 'от', 'слияние', 'xstrata'], ['николай::шаклеин', 'слово', 'который', 'приводить', 'сообщение', 'администрация', 'область', 'заявлять', 'здесь', 'создавать', 'неплохой', 'инфраструктура', 'быть', 'газ', 'железный', 'дорога']]","[['рассказывать', 'что', 'влиятельный', 'чиновник', 'бытность', 'заместитель', 'начальник', 'свердловский', 'железный', 'дорога', 'тесно', 'контактировать', 'шарафулин', 'который', 'кстати', 'именно', 'за', 'счет', 'связь', 'руководство', 'свжд', 'уметь', 'налаживать', 'свой', 'бизнес'], ['даже', 'железный', 'каркас', 'уже', 'устанавливать', 'удивляться', 'наш', 'вопрос', 'сергей::емельянов', 'директор', 'центральный', 'парк'], ['стажировка', 'проходить', 'по', '16', 'декабрь', 'рамка', 'договоренность', 'между', 'президент', 'российский', 'компания', 'оао', 'ржд', 'владимир::якунин', 'министр', 'железный', 'дорога', 'северный', 'корея::чон::гиль::су', 'реализация', 'проект', 'по', 'реконструкция', 'железнодорожный', 'участок', 'туманган-раджин', 'строительство', 'контейнерный', 'терминал', 'порт', 'раджин', 'сказать', 'собеседник', 'агентство'], ['машинист', 'локомотивный', 'бригада', 'железнодорожный', 'депо', 'железнодорожный', 'пушкино', 'на', 'ярославский', 'горьковский', 'направление', 'московский', 'железный', 'дорога', 'ноль', 'час', '29', 'апрель', 'приостанавливать', 'забастовка', 'сообщать', 'риа::новость', 'председатель', 'профсоюзный', 'комитет', 'депо', 'железнодорожный', 'сергей::линев'], ['кроме', 'то', '14', 'октябрь', 'заместитель', 'председатель', 'краевой', 'правительство', 'встречаться', 'заместитель', 'министр', 'транспорт', 'рф::александр::мишарин', 'который', 'высказывать', 'свой', 'принципиальный', 'позиция', 'поддержка', 'проект', 'белкомур', 'важность', 'она', 'развитие', 'тот', 'число', 'для', 'свердловский', 'железный', 'дорога', 'весь', 'субъект', 'уральский', 'регион', 'пообещать', 'помогать', 'ускорять', 'согласование', 'наш', 'проект', 'минтранс']]"
261,заказной_ADJ,2000,"[['тот', 'число', 'явно', 'заказной'], ['как', 'рассказывать', 'начальник', 'гуур::мвд', 'генерал-лейтенант', 'милиция', 'вячеслав::трубников', 'он', 'ведомство', 'создавать', 'новый', 'подразделение', 'который', 'быть', 'заниматься', 'громкий', 'дело', 'заказной', 'серийный', 'убийство', 'половой', 'преступление'], ['ибо', 'многочисленный', 'заказной', 'статья', 'даже', 'научный', 'исследование', 'посвящать', 'описание', 'якобы', 'несметный', 'церковный', 'сокровище', 'при', 'ближайший', 'рассмотрение', 'не', 'выдерживать', 'никакой', 'критика', 'являться', 'злонамерять', 'мифотворчествый', 'недруг', 'церковь'], ['преступление', 'бывать', 'не', 'только', 'громкий', 'заказной'], ['это', 'быть', 'один', 'из', 'первый', 'заказной', 'убийство', 'область', 'зажиточный', 'дама', 'из', 'семилук', 'решать', 'разделаться', 'свой', 'опостылевший', 'муж']]","[['мы', 'обязанный', 'проверять', 'любой', 'информация', 'то', 'более', 'заказной', 'убийство', 'сказать', 'он'], ['если', 'же', 'быть', 'слать', 'депеша', 'почта', 'так', 'кстати', 'надо', 'действовать', 'случай', 'когда', 'работник', 'фирма', 'отказываться', 'принимать', 'претензия', 'оставлять', 'свой', 'автограф', 'то', 'отправлять', 'заказной', 'письмо', 'уведомление', 'вручение', 'опись', 'вложение'], ['интересный', 'факт', 'из', 'жизнь', 'плохиш', 'харрелсон::отец::вуди', 'чарльз::войд::харрелсон', 'полжизнь', 'проводить', 'тюрьма', 'за', 'совершение', 'заказной', 'убийство', '1978', 'год', 'убивать', 'федеральный', 'судья'], ['там', 'быть', 'совершать', 'заказной', 'убийство', 'киллер', 'выбросить', 'два', 'ствол', 'скрываться', 'милиция', 'находить', 'лишь', 'один'], ['стоимость', 'пересылка', 'простой', 'заказной', 'письмо', 'открытка', 'бандероль', 'вырастать', 'на', '11', 'процент']]"
