ID,WORD,BASE_YEAR,OLD_CONTEXTS,NEW_CONTEXTS
112,половой_ADJ,2012,"[['один', 'из', 'активистка', 'этот', 'группа', 'надя', 'толокно', 'несколько', 'год', 'назад', 'быть', 'на', 'снось', 'принимать', 'участие', 'акция', 'который', 'проходить', 'биологический', 'музей', 'под', 'видео', 'фотосъемка', 'акция', 'называться', 'не', 'мочь', 'точно', 'цитировать', 'но', 'смысл', 'быть', 'такой', 'совершить', 'групповой', 'половой', 'акт', 'слава', 'наследник', 'медвежонок'], ['фильм', 'то', 'как', 'гнусный', 'силовик', 'чекист', 'предшественник', 'кгб', 'фсб', 'сначала', 'засовывать', 'лагерь', 'интеллигент', 'за', 'отказ', 'вступать', 'половой', 'связь', 'п.::берия', 'затем', 'они', 'пытаться', 'насиловать'], ['по', 'свой', 'функциональный', 'обязанность', 'начальник', 'отдел', 'по', 'дело', 'несовершеннолетний', 'должен', 'знать', 'изучать', 'контингент', 'несовершеннолетний', 'то', 'быть', 'они', 'количество', 'возраст', 'половой', 'принадлежность', 'этнический', 'состав'], ['хотя', 'тут', 'быть', 'половой', 'разница'], ['оказываться', 'что', 'они', 'половой', 'акт', 'мочь', 'продолжаться', 'до', 'три', 'час']]","[['ну', 'сам', 'виноватый', 'да', 'другой', 'сторона', 'что', 'такой', 'приходиться', 'выступать', 'эрекция', 'это', 'когда', 'при', 'сексуальный', 'возбуждение', 'мужской', 'половой', 'орган', 'увеличиваться', 'размер'], ['вместо', 'он', 'начинать', 'активно', 'выбрасывать', 'кровь', 'женский', 'половой', 'гормон'], ['какой-то', 'отдел', 'например', 'убойный', 'по', 'преступление', 'против', 'половой', 'неприкосновенность', 'мочь', 'быть', 'слить', 'один'], ['никто', 'толком', 'не', 'мочь', 'объяснять', 'от', 'какой', 'половой', 'неравноправие', 'страдать', 'малыш', 'детсада'], ['он', 'подозревать', 'хранение', 'наркотик', 'преступление', 'против', 'половой', 'неприкосновенность']]"
113,македонский_ADJ,2000,"[['специальный', 'соглашение', 'военный', '-технический', 'сотрудничество', 'между', 'нато', 'вооружать', 'сила', 'югославия', 'заключенный', 'июнь', '1999', 'год', 'македонский', 'город', 'куманово', 'югославский', 'армия', 'запрещать', 'размещать', 'свой', 'подразделение', 'буферный', 'зона'], ['1934', 'год', 'египетский', 'принц', 'омар::тусун', 'аквалангист-любитель', 'обнаруживать', 'на', 'дно', 'бухта', 'абу::кир', 'какой-то', 'развалина', 'даже', 'извлекать', 'из', 'вода', 'статуя', 'александр', 'македонский'], ['маршрут', 'быть', 'хорошо', 'известный', 'оба', 'сначала', 'по', 'шоссе', 'до', 'шестой', 'километр', 'от', 'городок', 'затем', 'наискосок', 'через', 'пустыня', 'развалина', 'храм', 'александр', 'македонский'], ['то', 'быть', 'вы', 'не', 'только', 'прочитать', 'сказать', 'война', 'александр', 'македонский', 'но', 'рассмотреть', 'красочный', 'иллюстрация', 'виртуально', 'пройдетесь', 'по', 'поле', 'сражение', 'видеть', 'видеокадр', 'либо', 'реальный', 'съемка', 'музейный', 'материал', 'либо', 'отрывок', 'из', 'фильм', 'качество', 'иллюстрация'], ['три', 'век', 'после', 'победоносный', 'война', 'александр', 'македонский', 'иудея', 'испытывать', 'влияние', 'эллинизма', 'конец', 'конец', 'становиться', 'предмет', 'острый', 'конфликт', 'между', 'египет::птолемеев', 'сирия::селевкидов']]","[['на', 'мирный', 'переговоры', 'македонский', 'город', 'охрид', 'очередной', 'заминка'], ['это', 'дальний', 'перспектива', 'ближайший', 'будущее', 'что', 'мочь', 'происходить', 'когда', 'через', '30', 'сутки', 'натовский', 'ограниченный', 'контингент', 'покидать', 'предел', 'македония', 'эксперт', 'выражать', 'опасение', 'что', 'албанский', 'боевик', 'быть', 'фактический', 'хозяин', 'весь', 'район', 'на', 'северо-восток', 'страна', 'где', 'македонский', 'сила', 'правопорядок', 'просто', 'не', 'рискнуть', 'появляться'], ['западный', 'эксперт', 'полагать', 'что', 'большинство', 'македонский', 'албанец', 'едва', 'ли', 'разделять', 'идея', 'националист', 'создание', 'великий', 'албания'], ['что', 'добиваться', 'экстремист', 'на', 'первый', 'этап', 'они', 'требовать', 'преобразовывать', 'македония', 'конфедерация', 'предоставлять', 'македонский', 'албанец', 'составлять', 'примерно', 'четверть', 'население', 'страна', 'это', 'около', '500', '000', 'человек', 'равный', 'право', 'титульный', 'нация'], ['военный', 'верхушка', 'сепаратист', 'называть', 'себя', 'освободительный', 'национальный', 'армия', 'окончательно', 'вставать', 'на', 'путь', 'вооруженный', 'конфликт', 'македонский', 'государство', 'требовать', 'от', 'весь', 'албанец', 'страна', 'присоединяться', 'борьба', 'за', 'создание', 'собственный', 'государство']]"
114,тюремный_ADJ,2001,"[['поздравление', '85-летие', 'он', 'принимать', 'тюремный', 'камера'], ['не', 'хотеть', 'на', 'этот', 'ребята', 'вблизи', 'смотреть', 'только', 'гражданка', 'не', 'положенный', 'ты', 'это', 'одень-кий', 'форменный', 'бушлат', 'быть', 'мы', 'тюремный', 'доктор'], ['тот', 'пора', 'как', 'руководство', 'уин::минюст::рф', 'по', 'ивановский', 'область', 'открывать', 'собственный', 'сайт', 'интернет', 'даже', 'электронный', 'почта', 'который', 'мочь', 'пользоваться', 'весь', 'зэк', 'тюремный', 'практика', 'прецедент', 'уголовно', '-исполнительный', 'система', 'ивановский', 'русский', 'глубинка', 'становиться', 'знаменитый', 'на', 'весь', 'мир'], ['то', 'не', 'менее', 'человек', 'предстоять', 'убеждать', 'что', 'государство', 'гарантировать', 'конфиденциальность', 'информация', 'сша', 'каждый', 'работник', 'бюро', 'перепись', 'вплоть', 'до', 'уборщица', 'охранник', 'давать', 'подписка', 'неразглашение', 'за', 'нарушение', 'тюремный', 'срок'], ['сейчас', 'он', 'предъявлять', 'общий', 'сложность', '53', 'обвинение', 'по', 'некоторый', 'из', 'они', 'предусматривать', '20-летний', 'тюремный', 'заключение']]","[['заключенный', 'объявлять', 'массовый', 'голодовка', 'но', 'тут', 'же', 'получать', 'от', 'тюремный', 'спецназ', 'порция', 'палка'], ['принцесса::хенд', 'аль-фаси', 'иметь', 'за', 'плечо', 'уже', 'два', 'тюремный', 'срок', 'правда', 'не', 'отбыть'], ['на', 'этот', 'место', 'тесный', 'тюремный', 'дворик', 'устанавливать', 'мемориальный', 'табличка'], ['да', 'юлия::тимошенко', 'лишь', 'недавно', 'покинуть', 'тюремный', 'нара', 'вопреки', 'многие', 'предсказание', 'приведать', 'свой', 'партия', 'стена', 'рад', 'не', 'стоить', 'сбрасывать', 'счет', 'будущий', 'президентский', 'расклад'], ['парламентария', 'хватать', 'несколько', 'минута', 'чтобы', 'примерять', 'на', 'себя', 'каменный', 'параметр', 'тюремный', 'романтик']]"
115,безработный_ADJ,2008,"[['вслед', 'за', 'чиновник', 'пополнять', 'число', 'безработный', 'скорый', 'время', 'мочь', 'еще', 'тысяча', 'житель', 'регион'], ['этот', 'оценка', 'повторять', 'вывод', 'делать', 'понедельник', 'доклад', 'международный', 'организация', 'труд', 'женева', 'согласно', 'который', 'число', 'безработный', 'мир', 'мочь', 'увеличиваться', 'на', '20', 'миллион', 'человек'], ['два', 'безработный', 'становиться', 'невыездной', 'платить', 'тут', 'же'], ['на', 'оказание', 'помощь', 'безработный', 'правительство', 'запланировать', 'тратить', '44', 'миллиард', 'рубль', 'при', 'это', '15', 'миллиард', 'рубль', 'из', 'этот', 'сумма', 'быть', 'тратить', 'на', 'переобучений', 'россиянин', 'сказать', 'зампред', 'правительство'], ['быть', 'среди', 'официально', 'регистрировать', 'безработный', 'тот', 'кто', 'отсутствовать', 'мотивация', 'труд', 'например', 'один', 'из', 'член', 'семья', 'иметь', 'высокий', 'заработок']]","[['узнавать', 'что', 'концепция', 'изменяться', 'даже', 'безработный', 'отказываться', 'брать', 'рука', 'лопата', 'бежать', 'она', 'по', 'улица', 'штыковой', 'атака'], ['то', 'же', 'тогда', '2002-й', 'женщина', 'среди', 'безработный', 'вообще', 'быть', 'больше', '80', 'вспоминать', 'замдиректора', 'центр', 'занятость', 'липецк::вера::коношенко'], ['сейчас', 'много', 'разговор', 'идти', 'привлечение', 'безработный', 'строительство', 'государственный', 'жилье'], ['субсидия', 'на', 'организация', 'предпринимательский', 'деятельность', 'получать', 'оформить', 'более', 'тысяча', 'безработный'], ['количество', 'регистрировать', 'безработный', '2010', 'год', 'прогнозировать', 'на', 'уровень', '2,2', 'миллион', 'человек']]"
116,комсомольский_ADJ,2000,"[['быть', 'расстреливать', 'весь', 'руководство', 'ленинградский', 'комсомольский', 'организация', 'ряд', 'партийный', 'работник', 'ленинград', 'но', 'бухарин', 'оставаться', 'редактор', 'известия', 'выступать', 'этот', 'качество', 'на', 'съезд', 'колхозник', 'ударник', 'даже', 'быть', 'докладчикий', 'проблема', 'развитие', 'советский', 'поэзия', 'на', 'первый', 'съезд', 'советский', 'писатель'], ['они', 'оказываться', 'инженер', 'один', 'из', 'муромский', 'предприятие', 'прошлое', 'комсомольский', 'активист'], ['губернатор', 'юрий::неелов', 'знакомый', 'еще', 'он', 'комсомольский', 'год'], ['имя', 'телефон', 'дата', 'время', 'точь', '-в-точь', 'личный', 'комплексный', 'план', 'комсомольский', 'активист', 'только', 'вместо', 'песня', 'комсомолец', 'доброволец', 'печатать', 'гимн', 'время::кондом', 'который', 'распевать', 'на', 'бангкокский', 'улица', 'проститутский', 'театральный', 'труппа', 'который', 'наш', 'девушка', 'стоить', 'бы', 'выучивать', 'наизусть'], ['он', 'ровесник', 'есика::фаркаша', 'украинский', 'хутор', 'береговой', 'за', 'нецензурный', 'выражение', 'на', 'станция', 'метро', 'комсомольский']]","[['как', 'быть', 'обещать', 'трое', 'участник', 'выбирать', 'по', 'жребий', 'мы', 'отправлять', 'подарок', 'от', 'комсомольский', 'правда'], ['весь', 'сданный', 'комсомольский', 'правда', 'кровь', 'быть', 'перерабатывать', 'на', 'плазй', 'другой', 'очень', 'нужный', 'мы', 'компонент', 'рассказывать', 'начальник', 'отделение', 'станция', 'переливание', 'кровь', 'госпиталь', 'подполковник', 'медслужба', 'михаил::лазаренко'], ['1934', 'год', 'отец', 'начинать', 'военный', 'служба', 'театр', 'красный', 'армия', 'затем', 'по', 'комсомольский', 'путевка', 'на', 'потылих', 'строить', 'мосфильм'], ['пример', 'вскоре', 'после', 'война', 'бросать', 'платить', 'комсомольский', 'взнос', 'знак', 'протест', 'все', 'тот', 'же', 'надоесть', 'квартирный', 'вопросяча'], ['корреспондент', 'риа', 'новость', 'испания', 'специально', 'для', 'комсомольский', 'правда']]"
117,молдавский_ADJ,2012,"[['даже', 'не', 'белокурый', 'любовнице-молдаванк', 'капитан', 'который', 'после', 'кораблекрушение', 'пытаться', 'оправдывать', 'капитан', 'интервью', 'молдавский', 'телевидение'], ['мой', 'дочь', 'от', 'молдавский', 'парень'], ['румынский', 'националист', 'молдавский', 'унионист', 'мнение', 'который', 'прислушиваться', 'на', 'запад', 'утверждать', 'что', 'российский', 'миротворец', 'это', 'главный', 'преграда', 'мирный', 'урегулирование'], ['сама-то', 'лерик', 'до', 'этот', 'момент', 'жить', 'учиться', 'маленький', 'молдавский', 'город', 'бельца'], ['формат', 'вполне', 'логичный', 'учитывать', 'что', 'также', 'подниматься', 'тема', 'увеличение', 'импорт', 'россия', 'молдавский', 'сельхозпродукция']]","[['молдавский', 'власть', 'сегодня', 'чрезвычайно', 'лояльный', 'отношение', 'любой', 'румынский', 'заявление'], ['претензия', 'со', 'сторона', 'онищенко', 'роспотребнадзор', 'становиться', 'классика', 'товарный', 'война', 'вести', 'россия', 'против', 'бывший', 'советский', 'республика', 'пример', '2006', 'год', 'ведомство', 'запрещать', 'ввоз', 'грузинский', 'молдавский', 'вино', 'россия', '2009', 'год', 'аналогичный', 'образ', 'страдать', 'экспортер', 'белорусский', 'молоко'], ['этнический', 'зона', 'можно', 'быть', 'пробовать', 'блюдо', 'казахский', 'армянский', 'молдавский', 'кухня'], ['уникальный', 'коллектив', 'соединить', 'брутальный', 'гитарный', 'рифф', 'пружинить', 'многоголосный', 'молдавский', 'фольклор'], ['нью-йорк', 'нет', 'такой', 'блюдо', 'который', 'нельзя', 'быть', 'бы', 'при', 'желание', 'находить', 'москва', 'но', 'мы', 'быть', 'то', 'что', 'нет', 'другой', 'западный', 'страна', 'кухня', 'страна', 'снг', 'дагестанский', 'узбекский', 'молдавский']]"
118,экстремистский_ADJ,2007,"[['но', 'активист', 'призывать', 'забастовка', 'случай', 'невыполнение', 'этот', 'требование', 'фактически', 'попадать', 'под', 'статья', 'уголовный', 'кодекс', 'публичный', 'призыв', 'осуществление', 'экстремистский', 'деятельность'], ['возглавлять', 'ливанский', 'оппозиция', 'шиитский', 'движение', 'хезболла', 'убежденный', 'что', 'событие', 'лагерь', 'палестинский', 'беженец', 'нахр', 'эль-барид', 'на', 'север', 'ливан', 'где', 'идти', 'бой', 'между', 'ливанско', 'военный', 'боевик', 'экстремистский', 'группировка', 'фатх', 'эль-ислам', 'ловушка', 'для', 'ослабление', 'ливанский', 'армия', 'цель', 'вводить', 'действие', 'многонациональный', 'сила'], ['имя', 'этот', 'известный', 'весь', 'мир', 'экстремистский', 'организация', 'не', 'раз', 'не', 'два', 'примазываться', 'работать', 'под', 'она', 'тот', 'число', 'басаев', 'еще', 'часто', 'радуев', 'заявлять', 'что', 'действовать', 'от', 'имя', 'рияд-ас-салихин'], ['этот', 'высказывание', 'оборачиваться', 'для', 'бизнесмен', 'обвинение', 'совершение', 'действие', 'направлять', 'на', 'насильственный', 'захват', 'власть', 'нарушение', 'конституция::россия', 'также', 'публичный', 'призыв', 'экстремистский', 'действие', 'использование', 'смиотреть'], ['что', 'же', 'касаться', 'переговоры', 'по', 'статус', 'флот', 'то', 'считать', 'что', 'украинский', 'сторона', 'надо', 'слушать', 'это', 'хороший', 'чем', 'разбирать', 'завал', 'который', 'мочь', 'устраивать', 'различный', 'экстремистский', 'организация', 'тип', 'студенческий', 'братство']]","[['московский', 'суд', 'признавать', 'экстремистский', 'книга', 'писатель', 'залесский', 'хауссер', 'черный', 'гвардия', 'гитлер'], ['под', 'запрет', 'попадать', 'сайт', 'носить', 'экстремистский', 'националистический', 'характер', 'пропагандировать', 'война', 'терроризм', 'рассказывать', 'изготовление', 'употребление', 'наркотик', 'многое', 'другой'], ['план', 'правовой', 'просвещение', 'население', 'карелия', 'утверждать', 'общественный', 'совет', 'при', 'глава', 'республика', 'по', 'профилактика', 'экстремистский', 'деятельность'], ['автор', 'документ', 'депутат', 'фракция', 'единый', 'россия', 'предлагать', 'вносить', 'изменение', 'закон', 'противодействие', 'экстремистский', 'деятельность', 'свобода', 'совесть', 'религиозный', 'объединение', 'сми', 'кодекс::рф', 'административный', 'правонарушение'], ['частность', 'активист', 'наш', 'предлагать', 'пополнять', 'закон', 'сми', 'следующий', 'норма', 'не', 'допускать', 'использование', 'средство', 'массовый', 'информация', 'цель', 'совершение', 'уголовно', 'наказуемый', 'деяние', 'для', 'разглашение', 'сведение', 'составлять', 'государственный', 'тайна', 'или', 'иной', 'специально', 'охранять', 'закон', 'тайна', 'для', 'распространение', 'материал', 'содержать', 'публичный', 'призыв', 'осуществление', 'террористический', 'деятельность', 'или', 'публично', 'оправдывать', 'терроризм', 'другой', 'экстремистский', 'материал', 'клевета', 'также', 'материал', 'пропагандируть', 'порнографие', 'культ', 'насилие', 'жестокость']]"
119,цветной_ADJ,2004,"[['осуществлять', 'перегрузка', 'цветной', 'металл', 'металлопродукция', 'контейнер', 'оборудование', 'пиломатериал', 'круглый', 'лес'], ['так', 'топливный', 'промышленность', 'показывать', 'за', 'первый', 'пять', 'месяц', 'рост', 'на', '8,3', 'пищевой', 'вырастать', 'на', '7,5', 'лесной', 'комплекс', 'черный', 'металлургия', '5,9', 'полиграфия', 'на', '5,8', 'цветной', 'металлургия', 'на', '4,2'], ['когда', 'первый', 'день', 'абсолютный', 'счастье', 'проходить', 'ребенок', 'наглядеться', 'мультик', 'по', 'цветной', 'телевизор', 'начинаться', 'проблема'], ['схожий', 'интерес', 'австралийский', 'bhp::billiton', 'который', 'по', 'мнение', 'эксперт', 'начинать', 'продвижение', 'россия', 'черный', 'цветной', 'металлургия', 'не', 'обойти', 'внимание', 'алмазный', 'отрасль'], ['задерживать', 'преступник', 'удаваться', 'что', 'называться', 'по', 'горячий', 'след', 'награбить', 'металлический', 'изделие', 'молодой', 'человек', 'сдавать', 'пункт', 'прием', 'цветной', 'металл']]","[['он', 'доставать', 'из', 'ящик', 'стол', 'пачка', 'цветной', 'трофейный', 'фотография', 'на', 'который', 'запечатлеть', 'масхадов', 'лес', 'среди', 'боевик'], ['как', 'передавать', 'корреспондент', 'новый', 'регион', 'по', 'мнение', 'воздвиженский', 'угроза', 'челябинский', 'область', 'исходить', 'из', 'китай', 'который', 'все', 'активно', 'осваивать', 'мировой', 'рынок', 'черный', 'цветной', 'металл', 'где', 'долгий', 'время', 'лидировать', 'позиция', 'занимать', 'ммк', 'стальной', 'группа', 'мечел'], ['не', 'случайно', 'центр', 'ни', 'кой', 'случай', 'не', 'отдавать', 'регион', 'сырьевой', 'бизнес', 'нефть', 'газ', 'черный', 'цветной', 'металл'], ['монстр', 'цветной', 'бульвар', 'являться', 'гордость', 'отечественный', 'цирк', 'горячо', 'любить', 'поклонник', 'этот', 'искусство'], ['пока', 'краденый', 'лом', 'приносить', 'он', 'немалый', 'прибыль', 'за', 'счет', 'остальной', 'игрок', 'рынок', 'вторичный', 'цветной', 'металл']]"
120,строительный_ADJ,2000,"[['что', 'объяснять', 'такой', 'выбор', 'еще', 'середина', '70-й', 'рядом', 'комбинат', 'быть', 'отводить', 'строительный', 'площадка', 'для', 'возведение', 'аналогичный', 'объект', 'создавать', 'инфраструктура', 'энергетический', 'база', 'цех', 'смежный', 'производство', 'автотранспортный', 'железнодорожный', 'путь'], ['так', 'вот', 'жан-клодой', 'мэри', 'он', 'помимо', 'весь', 'прочий', 'свой', 'время', 'входить', 'центральный', 'комитет', 'опр', 'подробно', 'рассказывать', 'то', 'как', 'действовать', 'создавать', 'он', 'еще', '1985', 'год', 'механизм', 'помощь', 'который', 'париж', 'распределяться', 'подряда', 'на', 'строительный', 'прочий', 'работа', 'рамка', 'городской', 'коммунальный', 'хозяйство'], ['один', 'он', 'рука', 'строительный', 'мастерок', 'другой', 'теребить', 'черный', 'проседь', 'борода'], ['он', 'коэффициент', 'полезный', 'действие', 'этот', 'случай', 'десять', 'раз', 'низкий', 'чем', 'при', 'использование', 'химический', 'промышленность', 'металлургия', 'или', 'производство', 'строительный', 'материал'], ['они', 'не', 'ржаветь', 'что', 'очень', 'важный', 'для', 'новый', 'строительный', 'технология']]","[['поздно', 'н.::м.::котляревский', 'возглавлять', 'строительный', 'комитет', 'храм', '-памятник', 'брюссель'], ['поиск', 'проект', 'строительный', 'промышленный', 'энергоснабжение', 'поиск', 'фирм-интегратор', 'подготовка', 'исходный', 'данные', 'для', 'расчет', 'коммерческий', 'предложение', 'переговоры'], ['поощряться', 'как', 'видеть', 'массовый', 'торговля', 'жизненный', 'припас', 'строительный', 'материал', 'разный', 'домашние', 'ремеслять', 'изделие'], ['сахарный', 'завод', 'строительный', 'дорожный', 'организация', 'хлебоприемный', 'пункт', 'зависеть', 'от', 'поставка', 'сельхозпродукция', 'бывший', 'рыльский', 'колхоз', 'за', 'исключение', 'два', '-трех', 'безнадежно', 'лежать'], ['такой', 'операция', 'не', 'обходиться', 'без', 'эмоциональный', 'переживание', 'пояснять', 'заместитель', 'генеральный', 'директор', 'ямбурггаздобычи', 'по', 'производство', 'рафаиль::минигулов', 'ведь', 'по', 'суть', 'дело', 'это', 'самый', 'строгий', 'экзамен', 'для', 'весь', 'участник', 'строительный', 'процесс']]"
121,служебный_ADJ,2005,"[['здешний', 'полицейский', 'уезжать', 'вместе', 'семья', 'причем', 'на', 'служебный', 'машина', 'мигалка'], ['то', 'что', 'стоять', 'за', 'этот', 'служебный', 'формулировка', 'не', 'очень', 'охотно', 'делить', 'оперативник', 'любой', 'правоохранительный', 'структура'], ['как', 'сообщать', 'корреспондент', 'новый::регион', 'суд', 'центральный', 'район', 'челябинск', 'лосев', 'признавать', 'виновный', 'преступление', 'предусматривать', 'часть', 'статья', '33', 'часть', 'статья', '160', 'пособничество', 'присвоение', 'или', 'растрата', 'использование', 'служебный', 'положение', 'равно', 'крупный', 'размер', 'приговаривать', 'лишение', 'свобода', 'на', 'срок', 'год', 'месяц', 'отбывание', 'колония', 'общий', 'режим'], ['режим', 'служебный', 'время', 'время', 'отдых', 'случай', 'если', 'он', 'для', 'гражданский', 'служащий', 'отличаться', 'от', 'служебный', 'распорядок', 'государственный', 'орган'], ['при', 'это', 'утверждать', 'что', 'гуль::иргашевна', 'проходить', 'фигурант', 'по', 'дело', 'арестовывать', 'недавно', 'сотрудник', 'фсб', 'москва', 'бывший', 'руководитель', 'главный', 'управление', 'дорожный', 'транспортный', 'хозяйство', 'нижегородский', 'область', 'олег::захаров', 'который', 'сейчас', 'содержаться', 'мордовский', 'сизо', 'за', 'крупный', 'махинация', 'бюджетный', 'средства', 'злоупотребление', 'служебный', 'положение']]","[['на', 'этот', 'счет', 'даже', 'проводить', 'служебный', 'расследование'], ['вместо', 'этот', 'термин', 'закон', 'рынок', 'ценный', 'бумага', 'закреплять', 'понятие', 'служебный', 'информация', 'использование', 'который', 'караться', 'весьма', 'условный', 'штраф'], ['однако', 'служебный', 'тайна', 'инсайд', 'далеко', 'не', 'один', 'тоже'], ['весьма', 'часто', 'сотрудник', 'заходить', 'на', 'сайт', 'база', 'адрес', 'телефон', 'но', 'это', 'иногда', 'делать', 'цель', 'служебный', 'необходимость'], ['весь', 'служебный', 'транспорт', 'прежде', 'чем', 'проехать', 'на', 'фабрика', 'проходить', 'санобработка', 'использование', 'дымовой', 'шашка', 'йод']]"
