ID,WORD,BASE_YEAR,OLD_CONTEXTS,NEW_CONTEXTS
84,болотный_ADJ,2012,"[['именно', 'такой', 'после', 'прошлогодний', 'болотный', 'пойти', 'районный', 'депутат', 'кстати', 'что-то', 'давно', 'не', 'слышно', 'они', 'подвиг'], ['черноморский', 'кронштадтский', 'бульвар', 'хорошевский', 'улица', 'восточный', 'дегунино', 'здесь', 'как', 'раз', 'отметиться', 'болотный', 'пытаться', 'мешать', 'программа', '200', 'храм'], ['говорить', 'даже', 'не', 'болотный'], ['автор', 'идея', 'представитель', 'оргкомитет', 'митинг', 'болотный', '-сахаров', 'лига', 'избиратель', 'рассчитывать', 'что', 'этот', 'агитационный', '-бригада', 'проезжать', 'по', 'крупный', 'город', 'пока', 'маршрут', 'такой', 'нижний', 'новгород', 'пермь', 'екатеринбург', 'омск', 'новосибирск', 'иркутск', 'для', 'выступление', 'арендовать', 'зал', 'перед', 'избиратель'], ['причем', 'закрывать', 'глаз', 'не', 'только', 'центризбирком', 'но', 'на', 'болотный', 'чем', 'лишний', 'раз', 'подчеркивать', 'иллюзорность', 'собственный', 'кампания', 'за', 'честный', 'выборы']]","[['тут', 'загораться', 'последний', 'болотный', 'пасха', 'день::победа', 'все', 'такой'], ['они', 'никак', 'не', 'мочь', 'добиваться', 'единство', 'вопрос', 'нужный', 'ли', 'настаивать', 'на', 'освобождение', 'арестант', 'проходить', 'по', 'болотный', 'дело', 'девушка', 'из', 'pussy::riot'], ['однако', 'на', 'протяжение', 'последний', 'полтора', 'год', 'заниматься', 'любимый', 'дело', 'сотрудник', 'бг', 'из', 'номер', 'номер', 'внушать', 'свой', 'читатель', 'мы', 'быть', 'на', 'болотный', 'приходить', 'еще'], ['но', 'они', 'никто', 'не', 'видеть', 'на', 'болотный'], ['один', 'из', 'ведущий', 'психиатр', 'юрий::савенко', 'интервью', 'известие', 'подвергать', 'критика', 'приговор', 'участник', 'митинг', 'на', 'болотный', 'основывать', 'на', 'заключение', 'гнцссп', 'имя', 'в.::п.::сербский', 'сегодня', 'судья', 'замоскворецкий', 'суд', 'москва::людмила::москаленко', 'приговорить', '38-летний', 'москвич', 'михаил::косенко', 'инвалид', '2-й', 'группа', 'по', 'психический', 'заболевание', 'участник', 'митинг', 'на', 'болотный', 'площадь', 'принудительный', 'лечение', 'психиатрический', 'стационар', 'общий', 'тип']]"
85,садовый_ADJ,2000,"[['многие', 'мальчишка', 'быть', 'такой', 'увлечение', 'строить', 'на', 'родительский', 'садовый', 'участок', 'домик', 'из', 'фанера', 'картон'], ['садовый', 'ромашка', 'покупать', 'терехов', 'по', 'рубль', 'продавать', 'быть', 'город', 'по', 'пять'], ['однако', 'этот', 'деньги', 'мочь', 'так', 'никогда', 'не', 'покидать', 'предел', 'садовый', 'кольцо'], ['садовый', 'товарищество', 'смешной', 'название', 'пупышев', 'свой', 'рука', 'строить', 'домик', 'огород', 'разбиловек'], ['конец', 'шестидесятый', 'год', 'самый', 'центр', 'москва', 'на', 'самый', 'садовый', 'кольцо', 'тоже', 'обрушиться', 'часть', 'кирпичный', 'дом', 'построить', '30-х', 'год']]","[['по', 'данные', 'московский', 'автоинспекция', 'весь', 'день', 'мертвый', 'стоять', 'садовый', 'бульварный', 'кольцо', 'кремлевский', 'набережная', 'лубянка', 'то', 'быть', 'движение', 'центр', 'практически', 'замереть'], ['возвращаться', 'редакция', 'через', 'садовый', 'кольцо'], ['огромный', 'затор', 'из-за', 'снегопад', 'опять', 'образовываться', 'по', 'внешний', 'часть', 'садовый', 'кольцо', 'от', 'проспект', 'академик::сахаров', 'до', 'кудринский', 'площадь', 'на', 'бульварный', 'кольцо', 'на', 'тверской', 'улица', 'многие', 'другой', 'магистраль'], ['документ', 'проверять', 'садовый', 'ты', 'башка'], ['улица', 'трасса', 'внутри', 'садовый', 'кольцо', 'действительно', 'убираться', 'только', 'ночной', 'время', 'мы', 'быть', 'договоренность', 'мэрия']]"
86,трехлетний_ADJ,2004,"[['анатолий', 'усыновить', 'трехлетний', 'ребенок', 'александра', 'от', 'первый', 'брак', 'владимир'], ['волгоград', 'он', 'оставаться', 'жена', 'трехлетний', 'сын'], ['понедельник', 'вчера', 'крупный', 'лесопромышленный', 'корпорация', 'илим::палп', 'сообщать', 'предоставление', 'европейский', 'финансовый', 'группа', 'bnp::paribas', 'мандат', 'на', 'организация', 'трехлетний', 'синдицированный', 'кредит', 'на', 'сумма', '50', 'миллион', 'доллар'], ['екатеринбург', 'при', 'пожар', 'страдать', 'трехлетний', 'ребенок'], ['когда', 'выходить', 'из', 'трехлетний', 'декретный', 'отпуск', 'то', 'вновь', 'появляться', 'на', 'эстрада', 'нужный', 'быть', 'только', 'хит']]","[['отслужить', 'первый', 'трехлетний', 'контракт', 'оказываться', 'на', 'распутье'], ['необходимый', 'резко', 'повышать', 'они', 'инвестпрограмм', 'эффективность', 'делать', 'они', 'трехлетний', 'горизонт', 'сказать', 'министр'], ['результат', 'авария', 'трехлетний', 'малыш', 'находиться', 'жигули', 'получать', 'серьезный', 'ранение'], ['не', 'так', 'давно', 'мы', 'оперировать', 'трехлетний', 'девочка'], ['минпромэнерго', 'утверждать', 'трехлетний', 'план', 'развитие', 'согласно', 'который', 'наш', 'автопром', 'должен', 'выходить', 'на', 'мировой', 'рынок']]"
87,гривна_ADJ,2009,"[['находить', 'контрабанда', 'стоимость', 'который', 'составлять', '23', '000', 'гривна', 'передавать', 'таможня'], ['жертва', 'стихия', 'разделять', 'на', 'три', 'категория', 'тот', 'чей', 'дом', 'нуждаться', 'восстановление', 'или', 'капитальный', 'ремонт', 'получать', 'по', '25', 'тысяча', 'гривна', '3,2', 'тысяча', 'доллар', 'дальнейший', 'этот', 'сумма', 'быть', 'увеличить', 'житель', 'дом', 'оказываться', 'частично', 'разрушать', 'мочь', 'рассчитывать', 'на', 'одноразовый', 'компенсация', 'размер', '10', 'тысяча', 'гривна', '1300', 'доллар'], ['поэтому', 'договор', 'сотрудничество', '26', 'от', '5.06', '2007', 'год', 'заключенный', 'между', 'ялтинский', 'городской', 'совет', 'он', 'исполнительный', 'комитет', 'ооо', 'сиб-брок', 'не', 'предусматривать', 'что', 'средства', 'размер', '60', 'миллион', 'гривна', 'должен', 'быть', 'перечислять', 'горсовет', 'или', 'исполком', 'подчеркивать', 'пресс-служба'], ['правительство', 'хотеть', 'снова', 'наклонить', 'нба', 'на', '6,3', 'миллиард', 'гривна', 'чтобы', 'расплачиваться', 'россия', 'сказать', 'олег::соскин'], ['гривна', '170', 'рубль', 'стоять', 'плавки', 'на', 'курорт', 'южный', 'берег', 'крым', 'лира', '140', '160', 'рубль', 'приходиться', 'платить', 'за', 'парео', 'турция', 'евро', '130', '200', 'рубль', 'просить', 'за', 'топ', 'на', 'побережье', 'эгейский', 'море']]","[['сейчас', 'задолженность', 'город', 'составлять', '903', 'миллион', 'гривна', 'из', 'который', '407', 'миллион', 'гривна', 'это', 'заем'], ['последний', 'раз', 'рекордный', 'джек-', 'пот', 'миллион', 'гривна', 'около', '750', 'тысяча', 'доллар', 'срывать', 'каховка', 'апрель', 'этот', 'год'], ['постановление', 'генпрокуратура', 'возбуждение', 'уголовный', 'дело', 'от', '13', 'октябрь', '2003', 'год', 'сказать', 'что', 'нечаев', 'действовать', 'преднамеренно', 'цель', 'завладенить', 'чужой', 'имущество', 'интерес', 'третий', 'лицо', 'путем', 'использование', 'служебный', 'положение', 'по', 'предварительный', 'сговор', 'вносить', 'заведомо', 'неправдивый', 'сведение', 'составлять', 'выдавать', 'заведомо', 'неправдивой', 'решение', 'исполнительный', 'комитет', 'алуштинский', 'городской', 'совет', 'от', '27.12', '2002', 'год', 'за', '900', 'оформление', 'право', 'собственность', 'который', 'якобы', 'незаконно', 'предоставлять', 'ооо', 'алафитон', 'право', 'собственность', 'на', 'объект', 'незакончять', 'строительство', '130-квартирный', 'жилой', 'дом', 'четвертый', 'микрорайон', 'город', 'алушт', 'стоимость', '4,78', 'миллион', 'гривна', 'вследствие', 'что', 'собственность', 'этот', 'общество', 'незаконно', 'безвозмездно', 'переходить', 'государственный', 'часть', 'этот', 'объект', 'незакончять', 'строительство', 'сумма', '1,8', 'миллион', 'гривна'], ['кроме', 'то', 'из', '1,6', 'миллион', 'гривна', 'выделять', 'окружкий', '225', 'на', '2010', 'год', 'до', 'сей', 'пора', 'не', 'освоять', 'ни', 'копейка'], ['убыток', 'от', 'работа', 'лесоруб', 'исчислять', 'сумма', 'от', '325', 'тысяча', 'гривна', 'до', 'миллион']]"
88,нтвадратный_ADJ,2000,"[['не', 'стать', 'утверждать', 'что', 'этот', 'обстоятельство', 'сыграть', 'решающий', 'роль', 'перемена', 'место', 'спецкор', 'нтвадратный'], ['вместе', 'то', 'ситуация', 'мочь', 'так', 'или', 'иначе', 'продолжать', 'развиваться', 'по', 'путь', 'противостояние', 'медиа', '-моста', 'газпром', 'сбербанк', 'под', 'информационный', 'прикрытие', 'нтвадратный'], ['удивительный', 'другой', 'этот', 'человек', 'который', 'приличный', 'общество', 'рука', 'бы', 'не', 'подавать', 'вальяжно', 'рассуждать', 'счастье', 'народный', 'программа', 'сегодня', 'на', 'такой', 'либеральный', 'канал', 'нтвадратный'], ['еще', 'один', 'любовный', 'история', 'можно', 'узнавать', 'из', 'лента', 'дмитрий::долинин', 'виктория', 'который', '12.25', 'показывать', 'на', 'нтвадратный'], ['политический', 'давление', 'восклицать', 'знаменитый', 'бизнесмен', 'общественный', 'деятель', 'из', 'нью-йорк', 'прямой', 'эфир', 'глас', 'народ', 'на', 'нтвадратный']]","[['пример', 'леонид::парфенов', 'отныне', 'главный', 'аналитик', 'нтвадратный'], ['особняком', 'стоять', 'тема', 'нтвадратный'], ['еще', 'не', 'так', 'давно', 'весь', 'страна', 'оказываться', 'вовлечять', 'перипетия', 'бескомпромиссный', 'борьба', 'за', 'свобода', 'слово', 'как', 'преподносить', 'частность', 'команда', 'гусинский', 'свой', 'попытка', 'любой', 'путь', 'сохранять', 'контроль', 'над', 'телекомпания', 'нтвадратный'], ['но', 'они', 'же', 'смотреть', 'наверное', 'нтвадратный'], ['прямой', 'трансляция', 'на', 'канал', 'нтвадратный']]"
89,ледяной_ADJ,2000,"[['гор', 'ледяной', 'тон', 'отчеканить', 'позволять', 'кое-что', 'вы', 'объяснять'], ['все', 'это', 'позолотить', 'семнадцатиэтажный', 'рай', 'отдавать', 'голливуд', 'бесшумный', 'стеклянный', 'лифт', 'настоящий', 'ледяной', 'каток', 'где', 'проходить', 'грандиозный', 'спектакль', 'звезда', 'на', 'лед', 'трехъярусный', 'театр', 'для', 'бродвейский', 'шоу', 'вмещать', 'одновременно', '1350', 'человек', 'точный', 'копия', 'миланский', 'театр', 'ла', 'скала', 'аквариум', 'вместимость', '56', 'тонна', 'где', 'плавать', 'дивный', 'рыба', 'выпучить', 'глаз', 'скала', 'для', 'скалолазание', 'вертолетный', 'площадка', 'настоящий', 'улица', 'под', 'стеклянный', 'купол', 'ярмаркий', 'уличный', 'музыкант', 'множество', 'кафе', 'бутик', 'бассейн', 'ресторан', 'дискотека', 'казино'], ['музыка', 'писать', 'изрядно', 'тот', 'число', 'хит', 'полтора', 'десяток', 'потолок', 'ледяной', 'дверь', 'скрипучий', 'то', 'ли', 'еще', 'быть', 'малиновка', 'ложиться', 'прилечь'], ['огромный', 'ледяной', 'волна', 'перехлестывать', 'палуба'], ['четырнадцать', 'человек', 'оказываться', 'ночь', 'ледяной', 'вода', 'штормовый', 'море']]","[['конечно', 'видеть', 'как', 'человек', 'без', 'страх', 'вроде', 'бы', 'даже', 'удовольствие', 'заходить', 'ледяной', 'вода', 'думать', 'что', 'они', 'должен', 'быть', 'настоящий', 'здоровяка', 'никогда', 'не', 'простужаться'], ['быть', 'случай', 'глубокий', 'осень', 'конец', 'октябрь', 'молодой', 'браконьер', 'из', 'поднебесная', 'удирать', 'от', 'преследование', 'проплывать', 'ледяной', 'вода', 'километр', 'два', 'пограничник', 'видеть', 'как', 'он', 'выбираться', 'таки', 'на', 'родной', 'берег'], ['крутой', 'маршрут', 'ледяной', 'плюс', 'градус', 'вода', 'при', 'температура', 'воздух', 'около', 'ноль', 'изумление', 'даже', 'видать', 'вид', 'спасатель', 'занимать', 'без', 'малый', '17', 'час'], ['антициклон', 'надеть', 'ледяной', 'колпак', 'на', 'иркутский', 'область', 'становиться', 'беспощадный', 'ревизор', 'чиновный', 'деятельность', 'разный', 'род', 'администрация', 'отвечать', 'за', 'подготовка', 'зима'], ['такой', 'ледяной', 'ярко-синий', 'глаз', 'видеть', 'только', 'махровый', 'уголовник']]"
90,трехлетний_ADJ,2011,"[['представитель', 'анжи', 'предлагать', 'футболисту', 'трехлетний', 'соглашение'], ['интернет', 'появляться', 'счет', 'на', 'который', 'нужный', 'переводить', 'деньги', 'якобы', 'на', 'поиск', 'трехлетний', 'алена', 'поселок', 'александровка', 'под', 'пушкин', 'почти', 'каждый', 'день', 'выезжать', 'спасатель', 'там', 'уже', 'осматривать', 'чуть', 'ли', 'не', 'каждый', 'канава'], ['по', 'слово', 'аналитик', 'нынешний', 'кризис', 'то', 'отличаться', 'от', 'кризис', 'трехлетний', 'давность', 'что', 'тогда', 'инвестор', 'вообще', 'не', 'знать', 'что', 'происходить', 'куда', 'бежать'], ['он', 'оставаться', 'он', 'пока', 'мать', 'ребенок', 'уходить', 'трехлетний', 'дочь', 'больница'], ['свобода', 'хороший', 'чем', 'несвобода', 'повторять', 'он', 'свой', 'собственный', 'слово', 'трехлетний', 'давность', 'добавлять', 'этот', 'путь', 'не', 'завершать', 'сегодня']]","[['первый', 'редакция', 'закон', 'оставаться', 'лазейка', 'госслужащий', 'обязывать', 'декларировать', 'только', 'сделка', 'на', 'сумма', 'превышать', 'они', 'трехлетний', 'доход', 'поэтому', 'они', 'мочь', 'разбивать', 'крупный', 'покупка', 'на', 'несколько', 'небольшой', 'не', 'отчитываться', 'она'], ['законопроект', 'быть', 'прописывать', 'трехлетний', 'период', 'поскольку', 'фактический', 'база', 'налоговый', 'декларация', 'уже', 'накоплять', 'именно', 'за', 'этот', 'период'], ['на', 'они', 'приходиться', 'четверть', 'весь', 'объем', 'средства', 'распределять', 'ранее', 'ецб', 'форма', 'трехлетний', 'кредит', '255', 'миллиард', 'доллар'], ['речь', 'идти', 'трехлетний', 'сын', 'данииль'], ['чиновник', 'не', 'исключать', 'что', 'законопроект', 'быть', 'прописывать', 'трехлетний', 'период', 'поскольку', 'фактический', 'база', 'налоговый', 'декларация', 'уже', 'накоплять', 'именно', 'за', 'этот', 'период']]"
91,приемный_ADJ,2004,"[['адвокат', 'пытаться', 'убеждать', 'присяжный', 'что', 'супруга', 'лишь', 'однажды', 'на', 'короткий', 'время', 'запирать', 'приемный', 'сын', 'подвал', 'воспитательный', 'цель', 'быть', 'это', 'за', 'месяц', 'до', 'он', 'смерть'], ['так', 'что', 'задача', 'приемный', 'комиссия', 'даже', 'не', 'повышать', 'оценка', 'нужный', 'абитуриент', 'заваливать', 'посторонний'], ['мы', 'договариваться', 'что', 'документ', 'она', 'принимать', 'отдельно', 'чтобы', 'не', 'тревожить', 'приемный', 'комиссия', 'там', 'все-таки', 'молодежь', 'работать', 'многие', 'ярый', 'поклонник', 'земфира'], ['приемный', 'покой'], ['да', 'это', 'наш', 'приемный', 'пункт', 'сказать', 'энергоинститут', 'смолмясо', 'на', 'лавочкин']]","[['приемный', 'комиссия', 'начинать', 'работать', 'большинство', 'вуз', 'область'], ['она', 'казаться', 'что', 'приемный', 'мама', 'ударять', 'ребенок', 'по', 'спина'], ['как', 'сообщать', 'приемный', 'комиссия', 'угту-упи', 'наиболее', 'высокий', 'рейтинг', 'этот', 'год', 'на', 'специальность', 'экономика', 'социальный', 'сервис', 'туризм', 'самый', 'низкий', 'набор', 'абитуриент', 'на', 'химфак'], ['вот', 'получаться', 'что', 'наш', 'гражданин', 'выгодный', 'брать', 'ребенок', 'сирота', 'под', 'опека', 'попечительство', 'или', 'приемный', 'семья', 'так', 'как', 'этот', 'случай', 'помощь', 'государство', 'гарантировать'], ['челябинск', 'август', '15', 'новый', 'регион', 'юлия::шевелин', 'на', 'территория', 'приемный', 'пункт', 'металлолом', 'поселок', 'пирит', 'миасс', 'быть', 'обнаруживать', 'мина', 'маркировка', 'у-тй', '62м']]"
92,грядущий_ADJ,2001,"[['но', 'грядущий', 'пенсионный', 'реформа', 'должен', 'снимать', 'этот', 'разногласие'], ['но', 'опубликовывать', 'она', 'предложить', 'вид', 'мы', 'не', 'решаться', 'во-первых', 'большой', 'во-вторых', 'большой', 'она', 'часть', 'занимать', 'банальный', 'рассуждение', 'грядущий', 'экологический', 'катастрофа', 'то', 'что', 'человеческий', 'разум', 'доходить', 'до', 'понимание', 'потеря', 'гармония', 'окружать', 'среда', 'что', 'молодежь', 'зреть', 'стихийный', 'протест'], ['соглашаться', 'что', 'уютный', 'дубленок', 'мохнатый', 'шапка', '-ушанк', 'элегантный', 'пушистый', 'муфточкий', 'грядущий', 'зима', 'не', 'так', 'страшный', 'как', 'она', 'малевать', 'на', 'тот', 'дешевый', 'картина', 'что', 'выставлять', 'столичный', 'измайловский', 'парке'], ['предвестие', 'грядущий', 'потрясение', 'нависать', 'над', 'биг::бен', 'зловеще', 'багровый', 'небо', 'сочиться', 'алый', 'кровь', 'непрожарать', 'бифштекс'], ['он', 'отмечать', 'что', 'цель', 'глобальный', 'соглашение', 'добиваться', 'чтобы', 'творческий', 'потенциал', 'частный', 'предпринимательство', 'служить', 'также', 'для', 'удовлетворение', 'нужда', 'обездолить', 'обеспечение', 'потребность', 'грядущий', 'поколение', 'многое', 'совпадать', 'тот', 'задача', 'который', 'решать', 'рспп', 'на', 'современный', 'этап', 'развитие', 'отечественный', 'экономика']]","[['мы', 'так', 'отставать', 'от', 'план', 'по', 'закупка', 'резервный', 'топливо', 'грядущий', 'отопительный', 'сезон'], ['что', 'новый', 'предлагать', 'стс', 'грядущий', 'сезон'], ['кстати', 'по', 'иметься', 'сведение', 'лидер', 'сепаратист', 'настолько', 'встревожить', 'грядущий', 'возмездие', 'что', 'не', 'доверять', 'даже', 'свой', 'близкий', 'сподвижник', 'тщательно', 'скрывать', 'свой', 'местонахождение'], ['для', 'грядущий', 'альбом', 'уже', 'быть', 'отпечатать', 'обложка', 'несколько', 'песня', 'готовый', 'для', 'запуск', 'радиоэфир'], ['грядущий', 'безработица', 'среди', 'преподаватель', 'быть', 'бороться', 'помощь', 'введение', 'двенадцатилетний', 'средний', 'образование', 'уменьшение', 'нагрузка', 'на', 'учитель']]"
93,магнитский_ADJ,2011,"[['магнитский', 'обвинять', 'уклонение', 'от', 'уплата', 'налог', 'скончаться', '16', 'ноябрь', '2009', 'год', 'тюрьма'], ['из-за', 'преступный', 'халатность', 'или', 'связь', 'личный', 'заинтересованность', 'генеральный', 'прокурор', 'рф::чайка::ю.::я', 'начальник', 'следственный', 'комитет', 'при', 'мвд::рф::аничин::а.::в', 'отказывать', 'либо', 'оставлять', 'без', 'должный', 'рассмотрение', 'адресовать', 'на', 'они', 'имя', 'жалоба', 'ходатайство', 'заявление', 'мой', 'сын', 'он', 'адвокат', 'грубейший', 'нарушение', 'он', 'право', 'писать', 'заявление', 'мать', 'магнитский'], ['такой', 'поведение', 'врач', 'воспринимать', 'как', 'психоз', 'магнитский', 'вызывать', 'бригада', 'психиатрический', 'помощь'], ['слава', 'бог', 'сейчас', 'этот', 'камера', 'где', 'содержаться', 'магнитский', 'разрушать'], ['кроме', 'то', 'мой', 'точка', 'зрение', 'данный', 'случай', 'госдеп', 'действовать', 'интерес', 'миллиардер', 'браудер', 'основатель', 'фонд', 'hermitage::capital::management', 'чей', 'сотрудник', 'являться', 'магнитский', 'который', 'браудер', 'мочь', 'быть', 'заставлять', 'заниматься', 'налогловый', 'махинация', 'фактически', 'доводить', 'до', 'тюрьма']]","[['парламент', 'несколько', 'западный', 'страна', 'поступать', 'на', 'рассмотрение', 'законопроект', 'список', 'магнитский', 'они', 'предполагать', 'введение', 'визовый', 'финансовый', 'санкция', 'против', 'российский', 'чиновник', 'который', 'мочь', 'быть', 'причастный', 'гибель', 'сотрудник', 'hermitage::capital'], ['американский', 'сенатор', 'бенджамин::кардин', 'составлять', 'так', 'называть', 'список', 'магнитский', 'который', 'входить', 'российский', 'чиновник', 'якобы', 'причастный', 'этот', 'дело'], ['фонд', 'на', 'который', 'работать', 'покойный', 'обвинять', 'он', 'гибель', 'чиновник', 'силовик', 'якобы', 'убить', 'магнитский', 'из-за', 'то', 'что', 'он', 'вскрыть', 'они', 'многомиллиардный', 'финансовый', 'махинация'], ['последний', 'главный', 'интрига', 'оставаться', 'перечень', 'фигурант', 'список', 'магнитский'], ['ранее', '19', 'апрель', 'кардин', 'заявлять', 'что', 'конгресс', 'не', 'отменять', 'поправка', 'без', 'введение', 'визовый', 'санкция', 'отношение', 'российский', 'чиновник', 'якобы', 'причастный', 'гибель', 'магнитский']]"
