,WORD
0,kreve_ADJ
1,høg_ADJ
2,knapp_ADJ
3,ein_ADJ
4,uttale_ADJ
5,same_ADJ
6,orientere_ADJ
7,kunstnerisk_ADJ
8,tvilsom_ADJ
9,most_ADJ
10,kvinnelig_ADJ
11,intern_ADJ
12,sist_ADJ
13,vid_ADJ
14,frivillig_ADJ
15,kald_ADJ
16,objektiv_ADJ
17,flg_ADJ
18,maksimal_ADJ
19,anna_ADJ
20,mulig_ADJ
21,lukke_ADJ
22,indre_ADJ
23,enkel_ADJ
24,grå_ADJ
25,bestemmende_ADJ
26,tape_ADJ
27,parallell_ADJ
28,løp_ADJ
29,aktiv_ADJ
30,fin_ADJ
31,inngå_ADJ
32,sein_ADJ
33,lokal_ADJ
34,innenlandsk_ADJ
35,utvide_ADJ
36,gjennomføre_ADJ
37,fysisk_ADJ
38,gjennomgående_ADJ
39,fort_ADJ
40,ovenstående_ADJ
41,bestemme_ADJ
42,permanent_ADJ
43,fullstendig_ADJ
44,spredt_ADJ
45,vere_ADJ
46,femte_ADJ
47,synlig_ADJ
48,mig_ADJ
49,begrunne_ADJ
50,akademisk_ADJ
51,bevisst_ADJ
52,gjennomsnittlig_ADJ
53,tynn_ADJ
54,visse_ADJ
55,utvikle_ADJ
56,snar_ADJ
57,st_ADJ
58,atskillig_ADJ
59,markere_ADJ
60,statistisk_ADJ
61,venstre_ADJ
62,kombinere_ADJ
63,ll_ADJ
64,registrere_ADJ
65,streng_ADJ
66,kort_ADJ
67,populær_ADJ
68,privat_ADJ
69,tredje_ADJ
70,kulturell_ADJ
71,note_ADJ
72,antagelig_ADJ
73,vakker_ADJ
74,antakelig_ADJ
75,interessere_ADJ
76,umiddelbar_ADJ
77,kontinuerlig_ADJ
78,omtale_ADJ
79,skyldig_ADJ
80,forskjellig_ADJ
81,foregå_ADJ
82,ervervsmessig_ADJ
83,vond_ADJ
84,organisatorisk_ADJ
85,sur_ADJ
86,formell_ADJ
87,beskjeden_ADJ
88,knytte_ADJ
89,in_ADJ
90,oppnevne_ADJ
91,ret_ADJ
92,bevart_ADJ
93,personlig_ADJ
94,fylle_ADJ
95,sort_ADJ
96,sivil_ADJ
97,sjelden_ADJ
98,sosial_ADJ
99,kommunal_ADJ
100,adskillig_ADJ
101,samfunnsøkonomisk_ADJ
102,samisk_ADJ
103,regelmessig_ADJ
104,faglig_ADJ
105,fleire_ADJ
106,utstrakt_ADJ
107,kollektiv_ADJ
108,formodentlig_ADJ
109,finansiell_ADJ
110,nåværende_ADJ
111,pedagogisk_ADJ
112,vedta_ADJ
113,optimal_ADJ
114,industriell_ADJ
115,høyre_ADJ
116,statlig_ADJ
117,alminnelig_ADJ
118,estetisk_ADJ
119,plutselig_ADJ
120,varm_ADJ
121,interkommunal_ADJ
122,motsatt_ADJ
123,første_ADJ
124,stadig_ADJ
125,trygg_ADJ
126,fastsette_ADJ
127,nar_ADJ
128,lede_ADJ
129,le_ADJ
130,organisk_ADJ
131,spesialisere_ADJ
132,svær_ADJ
133,egentlig_ADJ
134,organisere_ADJ
135,sen_ADJ
136,psykologisk_ADJ
137,mor_ADJ
138,berettige_ADJ
139,ikkje_ADJ
140,ytre_ADJ
141,teknisk_ADJ
142,lle_ADJ
143,gjeldende_ADJ
144,dekke_ADJ
145,tradisjonell_ADJ
146,bruke_ADJ
147,regional_ADJ
148,finsk_ADJ
149,blå_ADJ
150,psykiatrisk_ADJ
151,viss_ADJ
152,prinsipiell_ADJ
153,ekstraordinær_ADJ
154,juridisk_ADJ
155,vor_ADJ
156,særlig_ADJ
157,negativ_ADJ
158,jevn_ADJ
159,nader_ADJ
160,elektrisk_ADJ
161,langsiktig_ADJ
162,ad_ADJ
163,massiv_ADJ
164,åpenbar_ADJ
165,fransk_ADJ
166,utføre_ADJ
167,sa_ADJ
168,lav_ADJ
169,kvalitativ_ADJ
170,betydningsfull_ADJ
171,noko_ADJ
172,syk_ADJ
173,språklig_ADJ
174,matematisk_ADJ
175,nevnt_ADJ
176,bokstav_ADJ
177,nevneverdig_ADJ
178,usikker_ADJ
179,øre_ADJ
180,høve_ADJ
181,rask_ADJ
182,aktuell_ADJ
183,litt_ADJ
184,etablert_ADJ
185,ig_ADJ
186,avgrense_ADJ
187,konstitusjonell_ADJ
